Year,Ages,N_Initial_Age,AgeSize_Mean,AgeSize_Std,Size_Classes,N_Initial_Class,ClassSize_Mean,ClassSize_Std,N_GrowthBack,Capture_Back,PackingDeaths_Emigration,N_AfterEmigration,Deaths_AfterEmiMort_Age,Deaths_AfterEmiMort_Size,N_GrowthOut,Capture_Out,N_BeforePacking_AddAge0s,PackingDeaths_Immigration,N_Immigration,Deaths_AfterImmiMort_Age,Deaths_AfterImmiMort_Size
27,0|1|2|3|4|5|6|,605|625|298|149|80|42|59|,50.47806652793658|134.45931881561046|181.3429854668015|218.25988232814936|247.3287963277922|270.21809182552283|304.12979578645394|,10.011446126582559|2.842170943040401e-14|2.842170943040401e-14|0.0|0.0|5.684341886080802e-14|14.548617790338767|,50.0|100.0|150.0|200.0|250.0|300.0|350.0|,599|6|625|447|122|51|8|,50.19193414102341|79.04361648810165|134.45931881561046|193.64861775391745|255.2087177286502|299.8549267516775|331.3820858831533|,9.639051012235688|2.5729687267175465|2.842170943040401e-14|17.40279207401564|10.875324738113823|10.44008726028391|2.6412516499436265|,0|605|625|447|122|51|8|,0|0|0|0|0|0|0|,0|30|47|80|23|16|2|,0|575|578|367|99|35|6|,0|0|0|0|0|0|0|,0|0|0|0|0|0|0|,0|0|551|751|172|61|6|,0|0|0|0|0|0|0|,621|6|551|751|172|61|6|,21|0|73|285|21|10|3|,600|6|478|466|151|51|3|,0|0|0|0|0|0|0|,0|0|0|0|0|0|0|
28,0|1|2|3|4|5|6|,551|433|285|133|90|47|47|,49.53107020078593|134.45931881561046|181.3429854668015|218.25988232814936|247.32879632779213|270.2180918255229|302.2950717495297|,10.60299513562849|2.842170943040401e-14|2.842170943040401e-14|0.0|5.684341886080802e-14|1.1368683772161603e-13|14.736809257248204|,50.0|100.0|150.0|200.0|250.0|300.0|350.0|,546|5|433|418|137|44|3|,49.26236788329724|78.8733632705517|134.45931881561046|193.08927083177582|255.18132835986034|299.8841072685575|337.6558841371227|,10.268708518251836|2.3391728458959213|2.842170943040401e-14|17.194801116829098|10.86630879244403|11.85895441497938|2.025123441308352|,0|551|433|418|137|44|3|,0|0|0|0|0|0|0|,0|0|21|36|5|11|0|,0|551|412|382|132|33|3|,0|0|0|0|0|0|0|,0|0|0|0|0|0|0|,0|0|523|612|185|68|5|,0|0|0|0|0|0|0|,627|3|523|612|185|68|5|,0|0|29|128|14|8|1|,622|8|494|484|171|60|4|,0|0|0|0|0|0|0|,0|0|0|0|0|0|0|
29,0|1|2|3|4|5|6|,585|445|266|167|90|66|58|,49.79515830558139|134.45931881561046|181.34298546680154|218.2598823281493|247.32879632779213|270.2180918255227|299.95614897680474|,9.69600369044407|2.842170943040401e-14|5.684341886080802e-14|5.684341886080802e-14|5.684341886080802e-14|5.684341886080802e-14|15.14385991496775|,50.0|100.0|150.0|200.0|250.0|300.0|350.0|,578|7|445|433|156|55|3|,49.46538325648259|77.0251552168827|134.45931881561046|195.58114199300263|257.0127290383705|297.9374918291387|336.96486335068187|,9.275851380502553|1.3200434250683908|2.842170943040401e-14|17.969514593023668|11.308397085774692|12.7032147704543|5.56825712570553|,0|585|445|433|156|55|3|,0|0|0|0|0|0|0|,0|95|35|75|46|15|0|,0|490|410|358|110|40|3|,0|0|0|0|0|0|0|,0|0|0|0|0|0|0|,0|0|466|577|179|76|5|,0|0|0|0|0|0|0|,782|5|466|577|179|76|5|,74|0|59|162|42|20|2|,704|9|407|415|137|56|3|,0|0|0|0|0|0|0|,0|0|0|0|0|0|0|
30,0|1|2|3|4|5|6|,673|359|231|134|81|43|53|,50.68989507880363|134.4593188156105|181.3429854668016|218.25988232814936|247.32879632779216|270.21809182552283|297.61047149247275|,10.381966611809382|0.0|1.1368683772161603e-13|0.0|2.842170943040401e-14|5.684341886080802e-14|14.247175765965727|,50.0|100.0|150.0|200.0|250.0|300.0|350.0|,664|9|359|365|124|50|3|,50.316808702328686|78.21537885428934|134.4593188156105|194.8960380131593|255.26621331490836|295.33512669206556|335.5328848325929|,9.933724315202225|3.421987988911384|0.0|17.79470173073952|10.894002684020629|11.043350594686164|5.387618543892824|,0|673|359|365|124|50|3|,0|0|0|0|0|0|0|,0|10|14|23|1|6|1|,0|663|345|342|123|44|2|,0|0|0|0|0|0|0|,0|0|0|0|0|0|0|,0|0|640|510|188|75|6|,0|0|0|0|0|0|0|,598|3|640|510|188|75|6|,0|0|71|88|26|9|1|,597|4|569|422|162|66|5|,0|0|0|0|0|0|0|,0|0|0|0|0|0|0|
31,0|1|2|3|4|5|6|,572|516|236|140|87|60|66|,50.07768739221261|134.4593188156105|181.34298546680157|218.25988232814936|247.32879632779208|270.21809182552283|299.56111013215065|,10.24255622834565|0.0|8.526512829121202e-14|0.0|1.1368683772161603e-13|5.684341886080802e-14|13.280211114192548|,50.0|100.0|150.0|200.0|250.0|300.0|350.0|,568|4|516|376|147|62|4|,49.86679145823204|80.02491001745385|134.4593188156105|195.08863855347357|256.6713659187026|297.3853323164468|333.28566627556006|,9.95917702114044|3.8305001346670613|0.0|17.84667695996663|11.249943533789693|10.325314938680462|6.840708896914927|,0|572|516|376|147|62|4|,0|0|0|0|0|0|0|,0|0|38|64|31|15|0|,0|572|478|312|116|47|4|,0|0|0|0|0|0|0|,0|0|0|0|0|0|0|,0|0|542|616|181|83|7|,0|0|0|0|0|0|0|,920|3|542|616|181|83|7|,30|0|78|193|40|19|2|,886|7|464|423|141|64|5|,0|0|0|0|0|0|0|,0|0|0|0|0|0|0|
32,0|1|2|3|4|5|6|,851|415|280|102|74|51|60|,49.893737593751354|134.4593188156105|181.34298546680154|218.25988232814922|247.32879632779213|270.21809182552283|302.0201597884769|,9.952786351133673|0.0|5.684341886080802e-14|1.4210854715202004e-13|5.684341886080802e-14|5.684341886080802e-14|14.076494116627625|,50.0|100.0|150.0|200.0|250.0|300.0|350.0|,844|7|415|382|125|55|5|,49.6646991448854|77.50923057130449|134.4593188156105|191.20037677532898|256.6676288908662|299.3384943572598|331.51847953186495|,9.66825957989043|1.7980982645817962|0.0|16.33205850006123|11.249244619035473|11.367310020174791|2.672758747999873|,0|851|415|382|125|55|5|,0|0|0|0|0|0|0|,0|27|8|23|15|13|1|,0|824|407|359|110|42|4|,0|0|0|0|0|0|0|,0|0|0|0|0|0|0|,0|0|790|619|143|82|4|,0|0|0|0|0|0|0|,770|7|790|619|143|82|4|,36|0|138|143|26|21|0|,734|7|652|476|117|61|4|,0|0|0|0|0|0|0|,0|0|0|0|0|0|0|
33,0|1|2|3|4|5|6|,708|581|269|165|64|42|57|,50.124879179975764|134.4593188156105|181.34298546680154|218.25988232814927|247.32879632779216|270.21809182552283|300.39860103823423|,10.037401598833817|0.0|5.684341886080802e-14|8.526512829121202e-14|2.842170943040401e-14|5.684341886080802e-14|15.438806150217397|,50.0|100.0|150.0|200.0|250.0|300.0|350.0|,701|7|581|434|106|53|4|,49.82504415587954|80.15121516446875|134.4593188156105|195.3782112320605|256.39813982689293|297.82476153150503|334.50197450239494|,9.611980883852825|5.223527992960185|0.0|17.920642279784747|11.19544067094539|12.690200655758714|3.4599109852349894|,0|708|581|434|106|53|4|,0|0|0|0|0|0|0|,0|80|81|63|5|14|0|,0|628|500|371|101|39|4|,0|0|0|0|0|0|0|,0|0|0|0|0|0|0|,0|0|597|663|183|67|10|,0|0|0|0|0|0|0|,561|0|597|663|183|67|10|,16|0|118|225|35|23|6|,541|4|479|438|148|44|4|,0|0|0|0|0|0|0|,0|0|0|0|0|0|0|
34,0|1|2|3|4|5|6|,513|431|277|120|89|37|45|,49.583273916221714|134.4593188156105|181.34298546680154|218.25988232814927|247.32879632779216|270.2180918255229|298.8333075201697|,9.866255187590811|0.0|5.684341886080802e-14|8.526512829121202e-14|2.842170943040401e-14|1.1368683772161603e-13|14.827730216642363|,50.0|100.0|150.0|200.0|250.0|300.0|350.0|,509|4|431|397|126|41|4|,49.35032998972461|79.2253885629792|134.4593188156105|192.50174522338017|254.0502561168082|295.29922115129534|335.057692801131|,9.543141137655114|3.134473045359668|0.0|16.953727133852748|10.42456030686874|9.872606118942125|5.845170149679161|,0|513|431|397|126|41|4|,0|0|0|0|0|0|0|,0|10|26|57|22|1|0|,0|503|405|340|104|40|4|,0|0|0|0|0|0|0|,0|0|0|0|0|0|0|,0|0|486|592|168|62|6|,0|0|0|0|0|0|0|,656|2|486|592|168|62|6|,0|0|55|178|48|11|2|,656|2|431|414|120|51|4|,0|0|0|0|0|0|0|,0|0|0|0|0|0|0|
35,0|1|2|3|4|5|6|,614|383|232|138|61|45|50|,49.72756448268923|134.4593188156105|181.34298546680154|218.2598823281494|247.3287963277922|270.2180918255229|302.3728660344865|,9.83036741258939|0.0|5.684341886080802e-14|2.842170943040401e-14|0.0|1.1368683772161603e-13|13.520154157557554|,50.0|100.0|150.0|200.0|250.0|300.0|350.0|,612|2|383|370|106|46|4|,49.63664886565292|77.54774329579894|134.4593188156105|195.111990242115|257.04595007682866|299.5661932755134|334.6496027626767|,9.716667862658557|0.4755567403072192|0.0|17.85282713384772|11.313519636972535|9.828757988241964|6.450005636090893|,0|614|383|370|106|46|4|,0|0|0|0|0|0|0|,0|0|18|20|8|5|1|,0|614|365|350|98|41|3|,0|0|0|0|0|0|0|,0|0|0|0|0|0|0|,0|0|569|540|174|74|4|,0|0|0|0|0|0|0|,623|2|569|540|174|74|4|,0|0|25|94|24|15|0|,621|4|544|446|150|59|4|,0|0|0|0|0|0|0|,0|0|0|0|0|0|0|
36,0|1|2|3|4|5|6|,591|488|247|148|92|36|60|,49.65252732604265|134.4593188156105|181.34298546680157|218.25988232814936|247.3287963277921|270.21809182552283|302.6162463004519|,10.00971007506172|0.0|8.526512829121202e-14|0.0|8.526512829121202e-14|5.684341886080802e-14|14.188357461101386|,50.0|100.0|150.0|200.0|250.0|300.0|350.0|,587|4|488|395|128|57|3|,49.473367668844475|75.94420701987357|134.4593188156105|195.17513922750905|253.76641068652887|300.8002668283904|337.1198562696214|,9.804478273387925|0.9952749606949673|0.0|17.86929534409485|10.291237958853397|11.958149982995211|7.488867154574892|,0|591|488|395|128|57|3|,0|0|0|0|0|0|0|,0|70|47|57|26|14|0|,0|521|441|338|102|43|3|,0|0|0|0|0|0|0|,0|0|0|0|0|0|0|,0|0|497|604|180|63|6|,0|0|0|0|0|0|0|,853|6|497|604|180|63|6|,25|0|43|149|31|15|2|,831|3|454|455|149|48|4|,0|0|0|0|0|0|0|,0|0|0|0|0|0|0|
37,0|1|2|3|4|5|6|,796|407|285|122|84|51|48|,49.91666277646956|134.4593188156105|181.3429854668015|218.25988232814925|247.3287963277921|270.21809182552283|303.8533758741243|,10.009566571643923|0.0|2.842170943040401e-14|1.1368683772161603e-13|8.526512829121202e-14|5.684341886080802e-14|16.877041249052997|,50.0|100.0|150.0|200.0|250.0|300.0|350.0|,793|3|407|407|135|44|4|,49.81105523765789|77.83225553568644|134.4593188156105|192.40898403457652|255.97586351582368|300.74688942323354|338.0247268339225|,9.877032375380185|3.8280963876456084|0.0|16.91348584687306|11.097454892958682|13.793730434529595|7.1584354700413435|,0|796|407|407|135|44|4|,0|0|0|0|0|0|0|,0|39|27|53|20|5|1|,0|757|380|354|115|39|3|,0|0|0|0|0|0|0|,0|0|0|0|0|0|0|,0|0|729|566|165|71|10|,0|0|0|0|0|0|0|,655|5|729|566|165|71|10|,2|0|136|135|38|16|2|,657|2|593|431|127|55|8|,0|0|0|0|0|0|0|,0|0|0|0|0|0|0|
38,0|1|2|3|4|5|6|,621|514|234|156|57|48|60|,49.58836938563023|134.45931881561046|181.34298546680154|218.2598823281493|247.32879632779216|270.2180918255228|302.3626836446528|,9.65938026890239|2.842170943040401e-14|5.684341886080802e-14|5.684341886080802e-14|2.842170943040401e-14|0.0|16.601306905823915|,50.0|100.0|150.0|200.0|250.0|300.0|350.0|,620|1|514|390|105|52|8|,49.520090307940535|91.92139755324034|134.45931881561046|196.10974421134063|257.7924742696118|297.55942408487874|333.5838707831836|,9.516248985234219|0.0|2.842170943040401e-14|18.085512039451228|11.40252868153693|11.664890755928916|7.605691564214222|,0|621|514|390|105|52|8|,0|0|0|0|0|0|0|,0|83|8|51|11|3|1|,0|538|506|339|94|49|7|,0|0|0|0|0|0|0|,0|0|0|0|0|0|0|,0|0|511|648|161|79|11|,0|0|0|0|0|0|0|,656|3|511|648|161|79|11|,0|0|46|233|42|15|2|,653|6|465|415|119|64|9|,0|0|0|0|0|0|0|,0|0|0|0|0|0|0|
39,0|1|2|3|4|5|6|,615|415|269|111|76|30|66|,49.76733942883416|134.4593188156105|181.34298546680154|218.25988232814922|247.3287963277921|270.2180918255227|304.0409259961774|,10.471335074878345|0.0|5.684341886080802e-14|1.4210854715202004e-13|8.526512829121202e-14|5.684341886080802e-14|16.29379833469083|,50.0|100.0|150.0|200.0|250.0|300.0|350.0|,609|6|415|380|106|57|9|,49.474730816193244|79.46711361188794|134.4593188156105|192.12660533945837|253.8068988271498|299.2803754022736|334.19107975756856|,10.092163552422582|3.207305688876722|0.0|16.787236969581834|10.310838490646681|11.595413212240855|6.542811714474874|,0|615|415|380|106|57|9|,0|0|0|0|0|0|0|,0|36|12|73|18|5|4|,0|579|403|307|88|52|5|,0|0|0|0|0|0|0|,0|0|0|0|0|0|0|,0|0|547|580|130|66|9|,0|0|0|0|0|0|0|,623|3|547|580|130|66|9|,8|0|48|143|11|8|0|,613|5|499|437|119|58|9|,0|0|0|0|0|0|0|,0|0|0|0|0|0|0|
40,0|1|2|3|4|5|6|,532|447|251|136|61|46|62|,49.67432357663082|134.4593188156105|181.34298546680154|218.25988232814936|247.3287963277922|270.2180918255229|306.8619352529598|,9.937516448114959|0.0|5.684341886080802e-14|0.0|0.0|1.1368683772161603e-13|15.59971945500975|,50.0|100.0|150.0|200.0|250.0|300.0|350.0|,528|4|447|387|107|54|8|,49.47313709179366|76.23093957513538|134.4593188156105|194.3163652423656|257.1690542053211|302.54922783524734|335.9727103225188|,9.701260045632429|0.7806342767390351|0.0|17.624651494897165|11.331632505352486|11.297552359077052|7.173181392306479|,0|532|447|387|107|54|8|,0|0|0|0|0|0|0|,0|52|30|42|12|14|0|,0|480|417|345|95|40|8|,0|0|0|0|0|0|0|,0|0|0|0|0|0|0|,0|0|442|577|163|74|10|,0|0|0|0|0|0|0|,651|4|442|577|163|74|10|,0|0|18|113|13|29|0|,647|8|424|464|150|45|10|,0|0|0|0|0|0|0|,0|0|0|0|0|0|0|
41,0|1|2|3|4|5|6|,628|379|264|161|94|43|47|,49.93190775166043|134.4593188156105|181.34298546680154|218.2598823281493|247.32879632779208|270.21809182552283|306.33405223455196|,10.64511059419537|0.0|5.684341886080802e-14|5.684341886080802e-14|1.1368683772161603e-13|5.684341886080802e-14|19.38356994744392|,50.0|100.0|150.0|200.0|250.0|300.0|350.0|,620|8|379|425|137|38|9|,49.56617692483829|78.27604683037735|134.4593188156105|195.32797463074738|254.51302776138644|298.9830949334069|337.3714275060536|,10.204654328619808|3.3579871531356544|0.0|17.908167987172064|10.622090891918592|13.100161773140094|6.7853766322841595|,0|628|379|425|137|38|9|,0|0|0|0|0|0|0|,0|0|39|73|16|4|4|,0|628|340|352|121|34|5|,0|0|0|0|0|0|0|,0|0|0|0|0|0|0|,0|0|606|500|206|56|10|,0|0|0|0|0|0|0|,538|5|606|500|206|56|10|,6|0|70|152|28|7|2|,534|3|536|348|178|49|8|,0|0|0|0|0|0|0|,0|0|0|0|0|0|0|
42,0|1|2|3|4|5|6|,506|475|198|115|103|61|47|,49.7631092797041|134.4593188156105|181.34298546680157|218.25988232814925|247.32879632779208|270.21809182552283|301.671404974496|,9.323118060617757|0.0|8.526512829121202e-14|1.1368683772161603e-13|1.1368683772161603e-13|5.684341886080802e-14|17.857946828257415|,50.0|100.0|150.0|200.0|250.0|300.0|350.0|,503|3|475|313|164|40|7|,49.60210507712852|76.75814724487746|134.4593188156105|194.90670156601877|255.84249770194805|295.45963095686085|337.1672565038404|,9.114018426121651|0.4800239499442122|0.0|17.797637873359545|11.062979501209664|10.140619471206408|8.553813957101084|,0|506|475|313|164|40|7|,0|0|0|0|0|0|0|,0|69|51|40|28|7|1|,0|437|424|273|136|33|6|,0|0|0|0|0|0|0|,0|0|0|0|0|0|0|,0|0|416|539|170|78|5|,0|0|0|0|0|0|0|,723|8|416|539|170|78|5|,12|0|68|102|23|13|2|,717|2|348|437|147|65|3|,0|0|0|0|0|0|0|,0|0|0|0|0|0|0|
43,0|1|2|3|4|5|6|,669|311|278|108|77|57|61|,50.04835632961238|134.4593188156105|181.34298546680148|218.25988232814925|247.3287963277921|270.21809182552283|298.8820014303671|,10.365412900886831|0.0|0.0|1.1368683772161603e-13|8.526512829121202e-14|5.684341886080802e-14|13.978582736584608|,50.0|100.0|150.0|200.0|250.0|300.0|350.0|,667|2|311|386|134|58|3|,49.963944024296644|78.19986015241278|134.4593188156105|191.67206541764494|257.06528769622975|296.8922014966578|337.35146681541505|,10.264643833818916|2.421146963365544|0.0|16.571894477910114|11.316455446632204|11.15007415576324|3.6197357776363566|,0|669|311|386|134|58|3|,0|0|0|0|0|0|0|,0|0|9|58|21|22|0|,0|669|302|328|113|36|3|,0|0|0|0|0|0|0|,0|0|0|0|0|0|0|,0|0|633|497|142|71|6|,0|0|0|0|0|0|0|,823|5|633|497|142|71|6|,57|0|80|99|20|22|2|,768|3|553|398|122|49|4|,0|0|0|0|0|0|0|,0|0|0|0|0|0|0|
44,0|1|2|3|4|5|6|,715|500|212|151|63|47|49|,50.138479277982384|134.4593188156105|181.34298546680157|218.25988232814936|247.32879632779222|270.2180918255229|298.69924984185434|,9.696909959700386|0.0|8.526512829121202e-14|0.0|2.842170943040401e-14|1.1368683772161603e-13|14.370128729182223|,50.0|100.0|150.0|200.0|250.0|300.0|350.0|,712|3|500|363|110|45|4|,50.025869555286704|76.8645201310906|134.4593188156105|196.69960096559905|257.10876804045876|295.40819768101966|335.7235866512434|,9.560434450025994|0.6987057392902642|0.0|18.19595974194757|11.322933179618856|9.3884714241842|6.735622092784658|,0|715|500|363|110|45|4|,0|0|0|0|0|0|0|,0|60|46|54|17|6|0|,0|655|454|309|93|39|4|,0|0|0|0|0|0|0|,0|0|0|0|0|0|0|,0|0|617|569|171|73|4|,0|0|0|0|0|0|0|,658|3|617|569|171|73|4|,17|0|101|146|34|23|2|,637|5|516|423|137|50|2|,0|0|0|0|0|0|0|,0|0|0|0|0|0|0|
45,0|1|2|3|4|5|6|,608|469|271|107|92|37|49|,50.133307789527215|134.45931881561046|181.3429854668015|218.25988232814925|247.3287963277921|270.2180918255229|298.8160999192113|,9.607534309188775|2.842170943040401e-14|2.842170943040401e-14|1.1368683772161603e-13|8.526512829121202e-14|1.1368683772161603e-13|13.513043371148973|,50.0|100.0|150.0|200.0|250.0|300.0|350.0|,603|5|469|378|129|48|1|,49.90823777008247|77.27675213456293|134.45931881561046|191.79300653601902|253.89394309845912|297.8074465726232|347.231460555441|,9.317136125014954|3.4941629360199906|2.842170943040401e-14|16.630676765066582|10.352315311048466|11.685668978950353|0.0|,0|608|469|378|129|48|1|,0|0|0|0|0|0|0|,0|23|22|56|15|8|0|,0|585|447|322|114|40|1|,0|0|0|0|0|0|0|,0|0|0|0|0|0|0|,0|0|562|624|149|65|5|,0|0|0|0|0|0|0|,662|5|562|624|149|65|5|,29|0|51|146|25|12|0|,632|6|511|478|124|53|5|,0|0|0|0|0|0|0|,0|0|0|0|0|0|0|
46,0|1|2|3|4|5|6|,590|452|294|143|61|49|50|,50.18421883106334|134.4593188156105|181.3429854668015|218.25988232814936|247.3287963277922|270.21809182552283|301.8777017967181|,10.31231744318252|0.0|2.842170943040401e-14|0.0|0.0|5.684341886080802e-14|15.597398917728508|,50.0|100.0|150.0|200.0|250.0|300.0|350.0|,584|6|452|437|110|45|5|,49.88137958608531|79.6605720089241|134.4593188156105|193.42334302097254|257.5249370495084|298.392387306643|333.2455322073937|,9.915522008151536|3.1288701440910187|0.0|17.32149748835013|11.376343538183399|11.91818819554505|7.818702109830633|,0|590|452|437|110|45|5|,0|0|0|0|0|0|0|,0|16|37|53|10|11|0|,0|574|415|384|100|34|5|,0|0|0|0|0|0|0|,0|0|0|0|0|0|0|,0|0|537|613|166|68|8|,0|0|0|0|0|0|0|,613|7|537|613|166|68|8|,24|0|39|152|11|14|2|,593|4|498|461|155|54|6|,0|0|0|0|0|0|0|,0|0|0|0|0|0|0|
47,0|1|2|3|4|5|6|,542|440|253|167|97|42|51|,49.773125294921506|134.4593188156105|181.3429854668015|218.2598823281493|247.32879632779216|270.21809182552283|297.98565702722107|,10.077900634375474|0.0|2.842170943040401e-14|5.684341886080802e-14|2.842170943040401e-14|5.684341886080802e-14|14.053434923235104|,50.0|100.0|150.0|200.0|250.0|300.0|350.0|,539|3|440|420|139|46|5|,49.61286857906477|78.56591524384831|134.4593188156105|196.02184683786123|254.2449863343007|294.3407850158466|331.51847953186495|,9.871405863237452|2.837057283205822|0.0|18.067347346155888|10.510615232768084|9.09295873896174|2.672758747999873|,0|542|440|420|139|46|5|,0|0|0|0|0|0|0|,0|55|48|69|19|6|0|,0|487|392|351|120|40|5|,0|0|0|0|0|0|0|,0|0|0|0|0|0|0|,0|0|449|555|201|69|4|,0|0|0|0|0|0|0|,677|3|449|555|201|69|4|,31|0|41|161|65|18|0|,647|2|408|394|136|51|4|,0|0|0|0|0|0|0|,0|0|0|0|0|0|0|
48,0|1|2|3|4|5|6|,594|360|229|126|82|40|51|,50.00381245373074|134.4593188156105|181.34298546680154|218.25988232814922|247.32879632779213|270.2180918255228|300.53830998969465|,9.44618125401332|0.0|5.684341886080802e-14|1.4210854715202004e-13|5.684341886080802e-14|0.0|13.531541940672087|,50.0|100.0|150.0|200.0|250.0|300.0|350.0|,592|2|360|355|122|48|3|,49.90134078203617|80.3354272753235|134.4593188156105|194.44588407111087|254.8334833762284|298.51112029416794|332.97334511812267|,9.294055202883644|3.1583681659653564|0.0|17.664438981331273|10.745076629539788|11.147720367696271|2.571863304394423|,0|594|360|355|122|48|3|,0|0|0|0|0|0|0|,0|13|8|23|24|10|1|,0|581|352|332|98|38|2|,0|0|0|0|0|0|0|,0|0|0|0|0|0|0|,0|0|545|520|169|52|5|,0|0|0|0|0|0|0|,621|4|545|520|169|52|5|,21|0|52|84|17|10|0|,597|7|493|436|152|42|5|,0|0|0|0|0|0|0|,0|0|0|0|0|0|0|
49,0|1|2|3|4|5|6|,558|444|245|161|85|50|43|,50.44187751368887|134.4593188156105|181.34298546680157|218.2598823281493|247.3287963277921|270.21809182552283|302.3288818408799|,10.036967896222121|0.0|8.526512829121202e-14|5.684341886080802e-14|8.526512829121202e-14|5.684341886080802e-14|15.376866480302596|,50.0|100.0|150.0|200.0|250.0|300.0|350.0|,551|7|444|406|135|39|4|,50.098364254505775|77.48127834367268|134.4593188156105|195.98244456699115|255.80631317880346|299.41901150255006|330.70011763959496|,9.623489903412425|0.45241488847865435|0.0|18.059059747436926|11.053329649051806|13.003950634874364|2.362407293982971|,0|558|444|406|135|39|4|,0|0|0|0|0|0|0|,0|4|11|58|13|9|1|,0|554|433|348|122|30|3|,0|0|0|0|0|0|0|,0|0|0|0|0|0|0|,0|0|537|589|188|63|6|,0|0|0|0|0|0|0|,634|6|537|589|188|63|6|,0|0|51|174|36|14|1|,640|0|486|415|152|49|5|,0|0|0|0|0|0|0|,0|0|0|0|0|0|0|
50,0|1|2|3|4|5|6|,579|441|254|118|87|48|52|,50.325711838592824|134.45931881561046|181.34298546680154|218.25988232814922|247.32879632779208|270.2180918255228|299.24186052522066|,9.341442528738622|2.842170943040401e-14|5.684341886080802e-14|1.4210854715202004e-13|1.1368683772161603e-13|0.0|15.250650722023872|,50.0|100.0|150.0|200.0|250.0|300.0|350.0|,579|0|441|372|135|47|5|,50.325711838592824|nan|134.45931881561046|193.05318393357314|255.467212504763|295.60069506700887|333.4688158324116|,9.341442528738622|nan|2.842170943040401e-14|17.180670560037573|10.956678095509421|10.861308852277853|3.721082446015745|,0|579|441|372|135|47|5|,0|0|0|0|0|0|0|,0|10|39|59|27|14|2|,0|569|402|313|108|33|3|,0|0|0|0|0|0|0|,0|0|0|0|0|0|0|,0|0|535|565|154|58|5|,0|0|0|0|0|0|0|,597|2|535|565|154|58|5|,37|0|78|211|28|11|1|,560|2|457|354|126|47|4|,0|0|0|0|0|0|0|,0|0|0|0|0|0|0|
51,0|1|2|3|4|5|6|,539|411|214|109|63|50|43|,49.4608596992509|134.4593188156105|181.34298546680157|218.25988232814922|247.32879632779222|270.21809182552283|299.26048539067546|,9.679929782639482|0.0|8.526512829121202e-14|1.4210854715202004e-13|2.842170943040401e-14|5.684341886080802e-14|13.8246698612773|,50.0|100.0|150.0|200.0|250.0|300.0|350.0|,537|2|411|323|113|40|3|,49.35398923601076|78.1555790792284|134.4593188156105|193.80100948502727|257.45680318519504|296.5400554325317|335.5328848325929|,9.53603954851185|3.106027187997803|0.0|17.45592235713556|11.368659501389624|9.859075274106734|5.387618543892824|,0|539|411|323|113|40|3|,0|0|0|0|0|0|0|,0|0|6|27|13|9|0|,0|539|405|296|100|31|3|,0|0|0|0|0|0|0|,0|0|0|0|0|0|0|,0|0|522|549|141|69|3|,0|0|0|0|0|0|0|,606|2|522|549|141|69|3|,34|0|46|86|12|20|1|,573|2|476|463|129|49|2|,0|0|0|0|0|0|0|,0|0|0|0|0|0|0|
52,0|1|2|3|4|5|6|,548|432|288|131|77|40|44|,49.667258458803815|134.4593188156105|181.3429854668015|218.2598823281494|247.3287963277921|270.2180918255228|297.09042294901457|,9.733965181576265|0.0|2.842170943040401e-14|2.842170943040401e-14|8.526512829121202e-14|0.0|11.9197611661765|,50.0|100.0|150.0|200.0|250.0|300.0|350.0|,546|2|432|419|117|43|1|,49.56045419953117|78.82482124023579|134.4593188156105|192.88502243299857|255.15419649795643|296.3405215954457|329.3361811524784|,9.589617863274755|1.718539222898677|0.0|17.11366620341481|10.857302107783243|10.983688768628845|0.0|,0|548|432|419|117|43|1|,0|0|0|0|0|0|0|,0|9|13|62|10|4|0|,0|539|419|357|107|39|1|,0|0|0|0|0|0|0|,0|0|0|0|0|0|0|,0|0|521|615|168|65|2|,0|0|0|0|0|0|0|,481|5|521|615|168|65|2|,0|0|40|142|5|16|0|,479|7|481|473|163|49|2|,0|0|0|0|0|0|0|,0|0|0|0|0|0|0|
53,0|1|2|3|4|5|6|,441|432|271|165|89|60|42|,50.5067253766047|134.4593188156105|181.3429854668015|218.25988232814927|247.32879632779216|270.21809182552283|300.03759392148925|,10.607334322756996|0.0|2.842170943040401e-14|8.526512829121202e-14|2.842170943040401e-14|5.684341886080802e-14|13.654252813754486|,50.0|100.0|150.0|200.0|250.0|300.0|350.0|,435|6|432|436|149|40|2|,50.14420727063944|76.78928805908664|134.4593188156105|195.31382946249505|256.5459623000326|298.4362709112282|332.0640541267116|,10.216954254519193|1.2629755057551906|0.0|17.904628588803337|11.225786699844777|11.897039266213032|2.7278729742332075|,0|441|432|436|149|40|2|,0|0|0|0|0|0|0|,0|0|22|41|17|0|0|,0|441|410|395|132|40|2|,0|0|0|0|0|0|0|,0|0|0|0|0|0|0|,0|0|412|604|200|86|5|,0|0|0|0|0|0|0|,605|4|412|604|200|86|5|,37|0|20|150|24|14|1|,571|1|392|454|176|72|4|,0|0|0|0|0|0|0|,0|0|0|0|0|0|0|
