Year,Ages,N_Initial_Age,AgeSize_Mean,AgeSize_Std,Size_Classes,N_Initial_Class,ClassSize_Mean,ClassSize_Std,N_GrowthBack,Capture_Back,PackingDeaths_Emigration,N_AfterEmigration,Deaths_AfterEmiMort_Age,Deaths_AfterEmiMort_Size,N_GrowthOut,Capture_Out,N_BeforePacking_AddAge0s,PackingDeaths_Immigration,N_Immigration,Deaths_AfterImmiMort_Age,Deaths_AfterImmiMort_Size
133,0|1|2|3|4|5|6|,577|349|258|115|87|40|54|,50.82829744647176|134.45931881561046|181.3429854668015|218.25988232814925|247.32879632779208|270.2180918255228|298.81460983134207|,10.047393667417666|2.842170943040401e-14|2.842170943040401e-14|1.1368683772161603e-13|1.1368683772161603e-13|0.0|13.086759037998116|,50.0|100.0|150.0|200.0|250.0|300.0|350.0|,573|4|349|373|127|51|3|,50.63967530803214|77.84841877794561|134.45931881561046|192.72487055810177|254.53802325621118|296.91224787228566|331.1547631353005|,9.82324813645932|1.9467853764962233|2.842170943040401e-14|17.048066452582884|10.632082231121906|10.761358005709269|2.571863304394423|,0|577|349|373|127|51|3|,0|0|0|0|0|0|0|,0|0|23|37|16|9|1|,0|577|326|336|111|42|2|,0|0|0|0|0|0|0|,0|0|0|0|0|0|0|,0|0|553|517|165|67|5|,0|0|0|0|0|0|0|,646|2|553|517|165|67|5|,0|0|74|146|33|14|0|,643|5|479|371|132|53|5|,0|0|0|0|0|0|0|,0|0|0|0|0|0|0|
134,0|1|2|3|4|5|6|,614|436|194|136|68|53|53|,49.88374458678999|134.4593188156105|181.34298546680154|218.25988232814936|247.32879632779216|270.2180918255229|301.0166123535783|,10.256022097234363|0.0|5.684341886080802e-14|0.0|2.842170943040401e-14|1.1368683772161603e-13|14.478780610484081|,50.0|100.0|150.0|200.0|250.0|300.0|350.0|,610|4|436|330|121|48|5|,49.66662978699244|82.99375155591737|134.4593188156105|196.55722174905398|257.3546860912609|297.7498358651262|332.3776666427183|,9.924525419360215|4.681547318179167|0.0|18.17111460543584|11.35636772363774|10.803381001953467|3.9650292823195747|,0|614|436|330|121|48|5|,0|0|0|0|0|0|0|,0|5|15|62|19|6|2|,0|609|421|268|102|42|3|,0|0|0|0|0|0|0|,0|0|0|0|0|0|0|,0|0|580|542|146|82|3|,0|0|0|0|0|0|0|,663|4|580|542|146|82|3|,6|0|102|177|20|25|2|,658|3|478|365|126|57|1|,0|0|0|0|0|0|0|,0|0|0|0|0|0|0|
135,0|1|2|3|4|5|6|,606|434|234|99|75|38|54|,49.406291311368726|134.4593188156105|181.34298546680154|218.25988232814927|247.32879632779213|270.2180918255229|295.10925884822825|,9.775801695769875|0.0|5.684341886080802e-14|8.526512829121202e-14|5.684341886080802e-14|1.1368683772161603e-13|9.717754448885552|,50.0|100.0|150.0|200.0|250.0|300.0|350.0|,603|3|434|333|113|54|0|,49.26974647433453|76.8518035552429|134.4593188156105|192.31827912828334|255.02608153941836|295.1092588482282|nan|,9.60596039191365|0.4681730602814664|0.0|16.87355069830195|10.813752175360063|9.71775444888555|nan|,0|606|434|333|113|54|0|,0|0|0|0|0|0|0|,0|0|33|32|8|8|0|,0|606|401|301|105|46|0|,0|0|0|0|0|0|0|,0|0|0|0|0|0|0|,0|0|565|568|143|74|0|,0|0|0|0|0|0|0|,615|3|565|568|143|74|0|,8|0|41|138|21|19|0|,608|2|524|430|122|55|0|,0|0|0|0|0|0|0|,0|0|0|0|0|0|0|
136,0|1|2|3|4|5|6|,580|468|256|125|68|45|48|,50.01864360809006|134.4593188156105|181.34298546680154|218.25988232814922|247.32879632779216|270.2180918255229|299.39811224928496|,9.590893879732919|0.0|5.684341886080802e-14|1.4210854715202004e-13|2.842170943040401e-14|1.1368683772161603e-13|10.856094364249937|,50.0|100.0|150.0|200.0|250.0|300.0|350.0|,579|1|468|381|113|48|0|,49.96136504115986|83.18293386067458|134.4593188156105|193.45482826908096|256.44400249945477|299.398112249285|nan|,9.499538447851274|0.0|0.0|17.333058456760625|11.205073138271208|10.856094364249937|nan|,0|580|468|381|113|48|0|,0|0|0|0|0|0|0|,0|3|42|26|12|7|0|,0|577|426|355|101|41|0|,0|0|0|0|0|0|0|,0|0|0|0|0|0|0|,0|0|553|615|157|72|2|,0|0|0|0|0|0|0|,565|6|553|615|157|72|2|,0|0|67|149|33|16|0|,568|3|486|466|124|56|2|,0|0|0|0|0|0|0|,0|0|0|0|0|0|0|
137,0|1|2|3|4|5|6|,548|442|274|151|78|37|52|,49.955477344471255|134.4593188156105|181.3429854668015|218.25988232814936|247.32879632779208|270.2180918255229|299.9082272876693|,9.808300915821354|0.0|2.842170943040401e-14|0.0|1.1368683772161603e-13|1.1368683772161603e-13|13.743505619668039|,50.0|100.0|150.0|200.0|250.0|300.0|350.0|,545|3|442|425|115|50|2|,49.79773178133335|78.61258798119191|134.4593188156105|194.45934176342155|254.69317835749675|298.7311091330769|329.3361811524784|,9.599730946408544|2.4138494659233034|0.0|17.668513522623485|10.692585924679292|12.66544585436757|0.0|,0|548|442|425|115|50|2|,0|0|0|0|0|0|0|,0|34|23|58|10|7|0|,0|514|419|367|105|43|2|,0|0|0|0|0|0|0|,0|0|0|0|0|0|0|,0|0|497|610|185|57|7|,0|0|0|0|0|0|0|,592|2|497|610|185|57|7|,3|0|35|119|31|3|1|,588|3|462|491|154|54|6|,0|0|0|0|0|0|0|,0|0|0|0|0|0|0|
138,0|1|2|3|4|5|6|,571|417|280|162|87|47|51|,49.8960353712687|134.45931881561046|181.34298546680154|218.25988232814933|247.32879632779208|270.2180918255229|304.2363344188723|,9.880637704387063|2.842170943040401e-14|5.684341886080802e-14|2.842170943040401e-14|1.1368683772161603e-13|1.1368683772161603e-13|15.110089663861512|,50.0|100.0|150.0|200.0|250.0|300.0|350.0|,568|3|417|442|134|45|6|,49.740525668175|79.33920582367506|134.45931881561046|194.8736128232231|255.35713131580215|300.64721059001516|331.1547631353005|,9.670365112091384|2.1224823900590515|2.842170943040401e-14|17.788504656884566|10.922855360006585|12.181111184480137|2.571863304394423|,0|571|417|442|134|45|6|,0|0|0|0|0|0|0|,0|32|25|44|24|15|3|,0|539|392|398|110|30|3|,0|0|0|0|0|0|0|,0|0|0|0|0|0|0|,0|0|515|594|195|66|4|,0|0|0|0|0|0|0|,653|7|515|594|195|66|4|,0|0|40|148|50|19|0|,657|3|475|446|145|47|4|,0|0|0|0|0|0|0|,0|0|0|0|0|0|0|
139,0|1|2|3|4|5|6|,625|423|243|161|91|38|46|,50.65643299349402|134.4593188156105|181.34298546680154|218.2598823281493|247.32879632779213|270.2180918255229|301.59569971418614|,9.669417596668298|0.0|5.684341886080802e-14|5.684341886080802e-14|5.684341886080802e-14|1.1368683772161603e-13|15.8357934467239|,50.0|100.0|150.0|200.0|250.0|300.0|350.0|,622|3|423|404|129|42|4|,50.52185273606089|78.55940636796234|134.4593188156105|196.0549171367941|254.0713794976663|298.56405296183925|333.42799061382823|,9.493128940292323|3.4010974891368226|0.0|18.074233887769157|10.43410517440782|12.978011068309556|2.362407293982971|,0|625|423|404|129|42|4|,0|0|0|0|0|0|0|,0|46|15|59|35|14|2|,0|579|408|345|94|28|2|,0|0|0|0|0|0|0|,0|0|0|0|0|0|0|,0|0|555|565|188|45|5|,0|0|0|0|0|0|0|,632|2|555|565|188|45|5|,0|0|73|198|44|10|3|,632|2|482|367|144|35|2|,0|0|0|0|0|0|0|,0|0|0|0|0|0|0|
140,0|1|2|3|4|5|6|,597|436|216|114|92|43|33|,50.07505496939503|134.4593188156105|181.3429854668015|218.25988232814927|247.3287963277921|270.21809182552283|297.5587857010632|,9.594180519007073|0.0|2.842170943040401e-14|8.526512829121202e-14|8.526512829121202e-14|5.684341886080802e-14|11.196862284047805|,50.0|100.0|150.0|200.0|250.0|300.0|350.0|,595|2|436|330|135|32|1|,49.9845088059612|77.01253859095974|134.4593188156105|194.09609529163077|254.61946081966184|296.5657420932065|329.3361811524784|,9.482105443358822|0.17060887984080608|0.0|17.554584297570468|10.66416359571664|9.835906357828028|0.0|,0|597|436|330|135|32|1|,0|0|0|0|0|0|0|,0|55|43|45|22|6|1|,0|542|393|285|113|26|0|,0|0|0|0|0|0|0|,0|0|0|0|0|0|0|,0|0|510|539|158|58|1|,0|0|0|0|0|0|0|,549|2|510|539|158|58|1|,0|0|56|105|20|14|0|,549|2|454|434|138|44|1|,0|0|0|0|0|0|0|,0|0|0|0|0|0|0|
141,0|1|2|3|4|5|6|,529|398|266|130|73|55|43|,50.19262269040424|134.4593188156105|181.34298546680154|218.25988232814936|247.32879632779216|270.2180918255229|295.7161574471075|,9.185014635527006|0.0|5.684341886080802e-14|0.0|2.842170943040401e-14|1.1368683772161603e-13|11.85844349634066|,50.0|100.0|150.0|200.0|250.0|300.0|350.0|,527|2|398|396|128|42|1|,50.08677258015662|78.08412674065151|134.4593188156105|193.46216877987024|257.16404048697325|294.91568069221773|329.3361811524784|,9.039682934702048|1.1786456625439854|0.0|17.335744467330017|11.330921506264135|10.78971875188332|0.0|,0|529|398|396|128|42|1|,0|0|0|0|0|0|0|,0|17|15|31|21|5|0|,0|512|383|365|107|37|1|,0|0|0|0|0|0|0|,0|0|0|0|0|0|0|,0|0|495|577|167|72|3|,0|0|0|0|0|0|0|,619|4|495|577|167|72|3|,0|0|41|106|21|15|0|,615|8|454|471|146|57|3|,0|0|0|0|0|0|0|,0|0|0|0|0|0|0|
142,0|1|2|3|4|5|6|,579|403|267|161|88|48|53|,50.01242745752253|134.4593188156105|181.3429854668015|218.2598823281493|247.32879632779216|270.2180918255228|297.6049986395044|,9.977704282045531|0.0|2.842170943040401e-14|5.684341886080802e-14|2.842170943040401e-14|0.0|11.345819592728583|,50.0|100.0|150.0|200.0|250.0|300.0|350.0|,572|7|403|428|136|51|2|,49.65732858820645|79.02907792163698|134.4593188156105|195.22994900576646|255.40737120934415|296.3606385409564|329.3361811524784|,9.49737256514352|3.4177254801604455|0.0|17.88339577241207|10.938442098742602|9.630281139471533|0.0|,0|579|403|428|136|51|2|,0|0|0|0|0|0|0|,0|29|2|50|22|11|0|,0|550|401|378|114|40|2|,0|0|0|0|0|0|0|,0|0|0|0|0|0|0|,0|0|522|579|204|75|3|,0|0|0|0|0|0|0|,679|4|522|579|204|75|3|,0|0|45|169|47|16|1|,681|2|477|410|157|59|2|,0|0|0|0|0|0|0|,0|0|0|0|0|0|0|
143,0|1|2|3|4|5|6|,648|431|244|131|97|44|59|,49.34181905415865|134.4593188156105|181.34298546680157|218.2598823281494|247.32879632779216|270.21809182552283|298.5359248237476|,10.249264715274876|0.0|8.526512829121202e-14|2.842170943040401e-14|2.842170943040401e-14|5.684341886080802e-14|11.19084120484924|,50.0|100.0|150.0|200.0|250.0|300.0|350.0|,646|2|431|375|141|58|1|,49.25089286152356|78.71097927529121|134.4593188156105|194.239288103699|254.4715552065166|298.00488592152817|329.3361811524784|,10.133328727506008|1.7615364904755566|0.0|17.6004787615742|10.605362523014744|10.52406827822297|0.0|,0|648|431|375|141|58|1|,0|0|0|0|0|0|0|,0|15|9|57|20|12|0|,0|633|422|318|121|46|1|,0|0|0|0|0|0|0|,0|0|0|0|0|0|0|,0|0|608|585|173|73|2|,0|0|0|0|0|0|0|,725|3|608|585|173|73|2|,34|0|88|164|26|22|0|,688|6|520|421|147|51|2|,0|0|0|0|0|0|0|,0|0|0|0|0|0|0|
144,0|1|2|3|4|5|6|,661|469|262|117|71|56|52|,50.430965743868995|134.45931881561046|181.3429854668015|218.25988232814922|247.3287963277921|270.2180918255228|300.9232771085014|,9.856921978555063|2.842170943040401e-14|2.842170943040401e-14|1.4210854715202004e-13|8.526512829121202e-14|0.0|13.484761746854728|,50.0|100.0|150.0|200.0|250.0|300.0|350.0|,655|6|469|379|127|50|2|,50.186516445897915|77.11668077237785|134.45931881561046|192.73949452426245|257.4217140275788|299.677646027773|332.0640541267116|,9.562536171306617|1.6104733153149489|2.842170943040401e-14|17.054129434155044|11.364540816505764|12.184957250006253|2.7278729742332075|,0|661|469|379|127|50|2|,0|0|0|0|0|0|0|,0|15|10|20|26|10|0|,0|646|459|359|101|40|2|,0|0|0|0|0|0|0|,0|0|0|0|0|0|0|,0|0|622|653|152|73|5|,0|0|0|0|0|0|0|,732|3|622|653|152|73|5|,0|0|106|202|35|18|3|,731|4|516|451|117|55|2|,0|0|0|0|0|0|0|,0|0|0|0|0|0|0|
145,0|1|2|3|4|5|6|,698|465|273|134|72|39|50|,49.964072896652|134.45931881561046|181.3429854668015|218.25988232814936|247.3287963277922|270.2180918255229|300.3939459551028|,9.745779051942264|2.842170943040401e-14|2.842170943040401e-14|0.0|0.0|1.1368683772161603e-13|14.063039754724041|,50.0|100.0|150.0|200.0|250.0|300.0|350.0|,694|4|465|407|111|48|2|,49.80170128642092|78.13554727174251|134.45931881561046|193.4974429100954|255.3709812324001|298.9848594572386|334.2120219038451|,9.531026227699034|3.875607884572529|2.842170943040401e-14|17.34860271315475|10.92717752619844|12.465182343336405|4.875840751366667|,0|698|465|407|111|48|2|,0|0|0|0|0|0|0|,0|22|10|55|15|8|1|,0|676|455|352|96|40|1|,0|0|0|0|0|0|0|,0|0|0|0|0|0|0|,0|0|653|635|160|64|5|,0|0|0|0|0|0|0|,603|3|653|635|160|64|5|,0|0|50|133|11|12|0|,603|3|603|502|149|52|5|,0|0|0|0|0|0|0|,0|0|0|0|0|0|0|
146,0|1|2|3|4|5|6|,579|540|292|161|88|41|54|,49.80047177821062|134.4593188156105|181.3429854668015|218.2598823281493|247.32879632779216|270.21809182552283|301.4255593932788|,9.831456230513599|0.0|2.842170943040401e-14|5.684341886080802e-14|2.842170943040401e-14|5.684341886080802e-14|15.168151842117185|,50.0|100.0|150.0|200.0|250.0|300.0|350.0|,576|3|540|453|129|49|5|,49.655645595352894|77.60709888689541|134.4593188156105|194.46356028948804|254.60368869528793|298.30948849760784|331.9630541708538|,9.649354173804152|0.7355649933419962|0.0|17.669788448450674|10.658006481286606|12.077509600566678|5.25374603675084|,0|579|540|453|129|49|5|,0|0|0|0|0|0|0|,0|0|20|52|22|5|2|,0|579|520|401|107|44|3|,0|0|0|0|0|0|0|,0|0|0|0|0|0|0|,0|0|558|707|199|68|7|,0|0|0|0|0|0|0|,760|5|558|707|199|68|7|,0|0|48|210|28|2|2|,761|4|510|497|171|66|5|,0|0|0|0|0|0|0|,0|0|0|0|0|0|0|
147,0|1|2|3|4|5|6|,704|454|299|154|110|47|64|,49.703290585096845|134.4593188156105|181.3429854668015|218.25988232814936|247.3287963277921|270.2180918255229|301.87546178487867|,10.342681693921817|0.0|2.842170943040401e-14|0.0|8.526512829121202e-14|1.1368683772161603e-13|14.844675070792281|,50.0|100.0|150.0|200.0|250.0|300.0|350.0|,701|3|454|453|157|59|5|,49.578001697705524|78.97912727220738|134.4593188156105|193.89310051458864|254.18100580800444|299.0955799335692|334.6780676303303|,10.185371921897266|0.8942798181253544|0.0|17.48730725710836|10.48281798202274|11.717654432731667|5.769341310690986|,0|704|454|453|157|59|5|,0|0|0|0|0|0|0|,0|0|14|19|15|10|0|,0|704|440|434|142|49|5|,0|0|0|0|0|0|0|,0|0|0|0|0|0|0|,0|0|672|654|223|78|10|,0|0|0|0|0|0|0|,872|5|672|654|223|78|10|,74|0|86|219|53|15|1|,795|5|586|435|170|63|9|,0|0|0|0|0|0|0|,0|0|0|0|0|0|0|
148,0|1|2|3|4|5|6|,759|531|241|158|78|69|62|,50.51746310904809|134.4593188156105|181.34298546680157|218.2598823281493|247.32879632779208|270.2180918255227|304.88730726879993|,10.124647366122646|0.0|8.526512829121202e-14|5.684341886080802e-14|1.1368683772161603e-13|5.684341886080802e-14|16.66156580903433|,50.0|100.0|150.0|200.0|250.0|300.0|350.0|,754|5|531|399|147|54|8|,50.34458605220694|76.58732328069402|134.4593188156105|195.96170652969116|258.0727513573392|300.37061976185936|335.37494794064867|,9.931994828103559|1.0245086956564644|0.0|18.054661786057846|11.423177833190804|12.469116459272465|5.897333108117078|,0|759|531|399|147|54|8|,0|0|0|0|0|0|0|,0|94|25|35|22|10|4|,0|665|506|364|125|44|4|,0|0|0|0|0|0|0|,0|0|0|0|0|0|0|,0|0|630|661|200|85|9|,0|0|0|0|0|0|0|,854|5|630|661|200|85|9|,2|0|53|172|48|13|3|,855|2|577|489|152|72|6|,0|0|0|0|0|0|0|,0|0|0|0|0|0|0|
149,0|1|2|3|4|5|6|,820|510|326|131|91|42|71|,49.28513703268246|134.45931881561052|181.34298546680154|218.2598823281494|247.32879632779213|270.21809182552283|301.19330976771926|,9.8971350950453|2.842170943040401e-14|5.684341886080802e-14|2.842170943040401e-14|5.684341886080802e-14|5.684341886080802e-14|14.666970434900033|,50.0|100.0|150.0|200.0|250.0|300.0|350.0|,818|2|510|457|133|65|6|,49.218014546672634|76.73823381070187|134.45931881561052|191.925290694015|254.55699490602285|298.42763714917334|331.1547631353005|,9.815326954754335|1.416948612210028|2.842170943040401e-14|16.693731958625467|10.63962022287743|11.993922245323105|2.571863304394423|,0|820|510|457|133|65|6|,0|0|0|0|0|0|0|,0|0|32|49|21|20|0|,0|820|478|408|112|45|6|,0|0|0|0|0|0|0|,0|0|0|0|0|0|0|,0|0|790|697|182|71|9|,0|0|0|0|0|0|0|,857|6|790|697|182|71|9|,14|0|124|245|43|24|3|,843|6|666|452|139|47|6|,0|0|0|0|0|0|0|,0|0|0|0|0|0|0|
150,0|1|2|3|4|5|6|,787|593|249|151|79|47|50|,49.66297074421682|134.45931881561046|181.3429854668015|218.25988232814936|247.32879632779205|270.2180918255229|304.0935993266157|,9.859961694723047|2.842170943040401e-14|2.842170943040401e-14|0.0|1.4210854715202004e-13|1.1368683772161603e-13|15.19124328162756|,50.0|100.0|150.0|200.0|250.0|300.0|350.0|,781|6|593|400|126|44|6|,49.45381149081464|76.8885335620672|134.45931881561046|195.27911403196032|255.86686687059634|300.18181150036924|332.7800433857561|,9.602641825231771|1.4773892342655086|2.842170943040401e-14|17.89589174927633|11.069406986863113|11.52513556643707|3.729711725866319|,0|787|593|400|126|44|6|,0|0|0|0|0|0|0|,0|36|47|48|23|9|2|,0|751|546|352|103|35|4|,0|0|0|0|0|0|0|,0|0|0|0|0|0|0|,0|0|718|688|186|59|10|,0|0|0|0|0|0|0|,596|3|718|688|186|59|10|,0|0|131|225|38|10|2|,596|3|587|463|148|49|8|,0|0|0|0|0|0|0|,0|0|0|0|0|0|0|
151,0|1|2|3|4|5|6|,570|530|297|116|88|47|47|,50.0977276018475|134.45931881561046|181.3429854668015|218.25988232814925|247.32879632779216|270.2180918255229|298.67292185033165|,10.109491157753261|2.842170943040401e-14|2.842170943040401e-14|1.1368683772161603e-13|2.842170943040401e-14|1.1368683772161603e-13|14.90446574633735|,50.0|100.0|150.0|200.0|250.0|300.0|350.0|,567|3|530|413|135|42|5|,49.953216224777826|77.41037786801722|134.45931881561046|191.71189596538827|255.29766216774274|294.7627364120539|331.51847953186495|,9.937404642647065|2.070323838418905|2.842170943040401e-14|16.591374099608892|10.904077320767176|10.198848045553321|2.672758747999873|,0|570|530|413|135|42|5|,0|0|0|0|0|0|0|,0|0|20|44|16|7|1|,0|570|510|369|119|35|4|,0|0|0|0|0|0|0|,0|0|0|0|0|0|0|,0|0|551|715|163|66|4|,0|0|0|0|0|0|0|,602|2|551|715|163|66|4|,5|0|49|234|14|10|2|,595|5|502|481|149|56|2|,0|0|0|0|0|0|0|,0|0|0|0|0|0|0|
152,0|1|2|3|4|5|6|,573|444|283|146|73|58|50|,50.263053195255445|134.4593188156105|181.34298546680154|218.25988232814936|247.32879632779216|270.21809182552283|298.69999356484|,9.70173440864999|0.0|5.684341886080802e-14|0.0|2.842170943040401e-14|5.684341886080802e-14|12.333431746803281|,50.0|100.0|150.0|200.0|250.0|300.0|350.0|,568|5|444|429|131|49|1|,50.02028719166094|77.84127120359021|134.4593188156105|193.90677787182895|257.46298822755074|297.9634234926746|334.7919271009448|,9.388320843203825|2.559030163095105|0.0|17.49192238740954|11.369374106042487|11.317734889290467|0.0|,0|573|444|429|131|49|1|,0|0|0|0|0|0|0|,0|8|33|68|20|10|0|,0|565|411|361|111|39|1|,0|0|0|0|0|0|0|,0|0|0|0|0|0|0|,0|0|540|597|169|80|3|,0|0|0|0|0|0|0|,569|3|540|597|169|80|3|,19|0|76|221|24|20|1|,552|2|464|376|145|60|2|,0|0|0|0|0|0|0|,0|0|0|0|0|0|0|
153,0|1|2|3|4|5|6|,512|415|212|131|88|40|57|,49.37644989553473|134.4593188156105|181.34298546680157|218.2598823281494|247.32879632779216|270.2180918255228|297.8502639716625|,10.002704231891595|0.0|8.526512829121202e-14|2.842170943040401e-14|2.842170943040401e-14|0.0|12.643640323413964|,50.0|100.0|150.0|200.0|250.0|300.0|350.0|,511|1|415|343|128|55|2|,49.324965278814076|75.68508903979401|134.4593188156105|195.4424417024766|254.48170117083296|296.52801822867406|334.2120219038451|,9.94448347846638|0.0|0.0|17.936373811665188|10.609472415059695|10.723002149685284|4.875840751366667|,0|512|415|343|128|55|2|,0|0|0|0|0|0|0|,0|64|20|42|16|11|0|,0|448|395|301|112|44|2|,0|0|0|0|0|0|0|,0|0|0|0|0|0|0|,0|0|421|534|178|69|4|,0|0|0|0|0|0|0|,740|4|421|534|178|69|4|,6|0|25|98|36|12|2|,731|7|396|436|142|57|2|,0|0|0|0|0|0|0|,0|0|0|0|0|0|0|
154,0|1|2|3|4|5|6|,703|360|255|135|67|58|55|,49.61039799119063|134.4593188156105|181.3429854668015|218.2598823281494|247.3287963277922|270.21809182552283|300.7697840715013|,10.278117028189484|0.0|2.842170943040401e-14|2.842170943040401e-14|0.0|5.684341886080802e-14|12.409986732683507|,50.0|100.0|150.0|200.0|250.0|300.0|350.0|,696|7|360|390|125|53|2|,49.33019277120102|77.470802721586|134.4593188156105|194.12191130342194|257.94942943873906|299.6918068231625|329.3361811524784|,9.93886474373658|1.891401448482442|0.0|17.56295366877351|11.414944676699216|11.307671008037994|0.0|,0|703|360|390|125|53|2|,0|0|0|0|0|0|0|,0|32|25|49|12|18|1|,0|671|335|341|113|35|1|,0|0|0|0|0|0|0|,0|0|0|0|0|0|0|,0|0|652|515|159|78|4|,0|0|0|0|0|0|0|,639|4|652|515|159|78|4|,22|0|102|123|14|24|1|,615|6|550|392|145|54|3|,0|0|0|0|0|0|0|,0|0|0|0|0|0|0|
155,0|1|2|3|4|5|6|,570|489|204|136|84|45|51|,50.63124521525173|134.45931881561046|181.34298546680157|218.25988232814936|247.3287963277921|270.2180918255229|295.90597921909966|,10.262236978726124|2.842170943040401e-14|8.526512829121202e-14|0.0|8.526512829121202e-14|1.1368683772161603e-13|12.162978106962017|,50.0|100.0|150.0|200.0|250.0|300.0|350.0|,564|6|489|340|129|49|2|,50.33494139256823|78.48380454750044|134.45931881561046|196.10974421134063|255.31343429211677|294.54148118100255|329.3361811524784|,9.902982806183456|1.507622419073912|2.842170943040401e-14|18.085512039451228|10.909092280592839|10.31983642236756|0.0|,0|570|489|340|129|49|2|,0|0|0|0|0|0|0|,0|0|39|52|13|10|0|,0|570|450|288|116|39|2|,0|0|0|0|0|0|0|,0|0|0|0|0|0|0|,0|0|527|570|176|69|4|,0|0|0|0|0|0|0|,623|2|527|570|176|69|4|,21|0|41|125|41|11|0|,601|3|486|445|135|58|4|,0|0|0|0|0|0|0|,0|0|0|0|0|0|0|
156,0|1|2|3|4|5|6|,570|431|279|120|74|55|56|,49.85087461338457|134.4593188156105|181.3429854668015|218.25988232814927|247.32879632779213|270.2180918255229|299.2797086950374|,10.804483708958307|0.0|2.842170943040401e-14|8.526512829121202e-14|5.684341886080802e-14|1.1368683772161603e-13|13.67337518281965|,50.0|100.0|150.0|200.0|250.0|300.0|350.0|,567|3|431|399|129|52|4|,49.69397369263382|79.50514863527654|134.4593188156105|192.44581159051515|257.0877982841889|296.757835969524|332.0640541267116|,10.610367953993038|4.286440957229483|0.0|16.929534516495053|11.319830403232222|10.57036532935081|2.7278729742332075|,0|570|431|399|129|52|4|,0|0|0|0|0|0|0|,0|0|10|27|11|14|0|,0|570|421|372|118|38|4|,0|0|0|0|0|0|0|,0|0|0|0|0|0|0|,0|0|536|628|171|78|6|,0|0|0|0|0|0|0|,797|10|536|628|171|78|6|,0|0|38|162|20|24|1|,803|4|498|466|151|54|5|,0|0|0|0|0|0|0|,0|0|0|0|0|0|0|
157,0|1|2|3|4|5|6|,780|453|260|154|83|50|55|,50.07925565453811|134.45931881561046|181.34298546680154|218.25988232814936|247.32879632779213|270.21809182552283|299.4031315880036|,9.988142578161892|2.842170943040401e-14|5.684341886080802e-14|0.0|5.684341886080802e-14|5.684341886080802e-14|14.458199323050946|,50.0|100.0|150.0|200.0|250.0|300.0|350.0|,776|4|453|414|133|50|5|,49.941766785833344|76.75209618326222|134.45931881561046|195.0753577292353|255.9337946352096|296.10567808253217|332.3776666427183|,9.82786964853551|0.8908401876832067|2.842170943040401e-14|17.843164588150874|11.086764773606983|10.429100578784638|3.9650292823195743|,0|780|453|414|133|50|5|,0|0|0|0|0|0|0|,0|5|17|64|16|10|0|,0|775|436|350|117|40|5|,0|0|0|0|0|0|0|,0|0|0|0|0|0|0|,0|0|752|592|196|79|5|,0|0|0|0|0|0|0|,654|6|752|592|196|79|5|,13|0|89|134|33|8|0|,643|4|663|458|163|71|5|,0|0|0|0|0|0|0|,0|0|0|0|0|0|0|
158,0|1|2|3|4|5|6|,598|593|285|129|94|51|67|,50.17311385000436|134.45931881561046|181.3429854668015|218.25988232814936|247.32879632779208|270.21809182552283|299.6895539278969|,9.613024605267183|2.842170943040401e-14|2.842170943040401e-14|0.0|1.1368683772161603e-13|5.684341886080802e-14|14.864425097733116|,50.0|100.0|150.0|200.0|250.0|300.0|350.0|,594|4|593|414|145|62|5|,49.98797646029402|77.66601622199013|134.45931881561046|192.8460765178012|255.37951405458023|296.7535753050831|336.09568885078704|,9.375106023794862|1.5259485576984986|2.842170943040401e-14|17.097874785740487|10.929830790128905|11.03043592088806|4.442576833064723|,0|598|593|414|145|62|5|,0|0|0|0|0|0|0|,0|26|36|31|6|14|1|,0|572|557|383|139|48|4|,0|0|0|0|0|0|0|,0|0|0|0|0|0|0|,0|0|540|749|187|85|7|,0|0|0|0|0|0|0|,722|1|540|749|187|85|7|,0|0|35|297|42|24|3|,719|4|505|452|145|61|4|,0|0|0|0|0|0|0|,0|0|0|0|0|0|0|
159,0|1|2|3|4|5|6|,663|459|266|132|68|57|62|,49.52261378277682|134.4593188156105|181.34298546680154|218.25988232814936|247.32879632779216|270.21809182552283|298.1590982117127|,9.775817965301536|0.0|5.684341886080802e-14|0.0|2.842170943040401e-14|5.684341886080802e-14|13.474901554961791|,50.0|100.0|150.0|200.0|250.0|300.0|350.0|,659|4|459|398|125|58|4|,49.354443026640716|77.22874585620166|134.4593188156105|193.58678040574097|257.76631507475724|295.6143675503736|335.057692801131|,9.562450332314956|1.7499854302766353|0.0|17.3808055177406|11.400247947704429|9.55857363090104|5.845170149679161|,0|663|459|398|125|58|4|,0|0|0|0|0|0|0|,0|72|34|38|17|15|2|,0|591|425|360|108|43|2|,0|0|0|0|0|0|0|,0|0|0|0|0|0|0|,0|0|546|602|169|82|1|,0|0|0|0|0|0|0|,558|3|546|602|169|82|1|,0|0|52|186|21|18|0|,556|5|494|416|148|64|1|,0|0|0|0|0|0|0|,0|0|0|0|0|0|0|
