Year,Ages,N_Initial_Age,AgeSize_Mean,AgeSize_Std,Size_Classes,N_Initial_Class,ClassSize_Mean,ClassSize_Std,N_GrowthBack,Capture_Back,PackingDeaths_Emigration,N_AfterEmigration,Deaths_AfterEmiMort_Age,Deaths_AfterEmiMort_Size,N_GrowthOut,Capture_Out,N_BeforePacking_AddAge0s,PackingDeaths_Immigration,N_Immigration,Deaths_AfterImmiMort_Age,Deaths_AfterImmiMort_Size
27,0|1|2|3|4|5|6|,696|512|257|144|75|67|53|,50.1385399342423|134.4593188156105|181.34298546680154|218.25988232814936|247.32879632779213|270.2180918255227|304.2380323161228|,10.494816594109851|0.0|5.684341886080802e-14|0.0|5.684341886080802e-14|5.684341886080802e-14|15.715367044012277|,50.0|100.0|150.0|200.0|250.0|300.0|350.0|,692|4|512|401|142|48|5|,49.981970547121136|77.22504390620475|134.4593188156105|194.59992598558975|258.1286751893974|300.7588433674727|337.63824622316463|,10.319177859446864|2.159910157831145|0.0|17.710410325863144|11.426470810255847|11.802232034160678|6.994396932302159|,0|696|512|401|142|48|5|,0|0|0|0|0|0|0|,0|117|75|83|31|11|1|,0|579|437|318|111|37|4|,0|0|0|0|0|0|0|,0|0|0|0|0|0|0|,0|0|553|591|149|80|8|,0|0|0|0|0|0|0|,625|10|553|591|149|80|8|,20|0|99|155|8|16|2|,609|6|454|436|141|64|6|,0|0|0|0|0|0|0|,0|0|0|0|0|0|0|
28,0|1|2|3|4|5|6|,585|402|268|123|84|46|67|,49.35052706881072|134.4593188156105|181.3429854668015|218.25988232814925|247.3287963277921|270.2180918255229|300.7454608631973|,9.836535232523943|0.0|2.842170943040401e-14|1.1368683772161603e-13|8.526512829121202e-14|1.1368683772161603e-13|16.115823897802795|,50.0|100.0|150.0|200.0|250.0|300.0|350.0|,579|6|402|391|130|61|6|,49.041030838365614|79.21691330676397|134.4593188156105|192.95622923648384|255.42808550391223|297.1995350929966|336.79570619357105|,9.39636105061283|3.530569058137741|0.0|17.1422720669399|10.944795023908275|11.751825968549808|8.287389319718349|,0|585|402|391|130|61|6|,0|0|0|0|0|0|0|,0|39|37|56|16|15|1|,0|546|365|335|114|46|5|,0|0|0|0|0|0|0|,0|0|0|0|0|0|0|,0|0|522|546|163|79|7|,0|0|0|0|0|0|0|,782|7|522|546|163|79|7|,0|0|54|108|31|19|1|,785|4|468|438|132|60|6|,0|0|0|0|0|0|0|,0|0|0|0|0|0|0|
29,0|1|2|3|4|5|6|,712|430|238|154|71|47|59|,50.26970637933701|134.4593188156105|181.34298546680157|218.25988232814936|247.3287963277921|270.2180918255229|301.7344449350144|,9.637632507996871|0.0|8.526512829121202e-14|0.0|8.526512829121202e-14|1.1368683772161603e-13|14.404032056713442|,50.0|100.0|150.0|200.0|250.0|300.0|350.0|,708|4|430|392|118|54|5|,50.11544276281621|77.57436650352005|134.4593188156105|195.84605209090245|256.44571911078646|298.6841095002629|334.6780676303303|,9.44220735794773|1.761772092558731|0.0|18.029677568722096|11.205429870329327|10.668236737245124|5.769341310690986|,0|712|430|392|118|54|5|,0|0|0|0|0|0|0|,0|13|24|69|6|10|1|,0|699|406|323|112|44|4|,0|0|0|0|0|0|0|,0|0|0|0|0|0|0|,0|0|656|537|177|85|4|,0|0|0|0|0|0|0|,714|1|656|537|177|85|4|,13|0|121|161|38|14|2|,695|7|535|376|139|71|2|,0|0|0|0|0|0|0|,0|0|0|0|0|0|0|
30,0|1|2|3|4|5|6|,640|478|228|115|83|44|68|,49.947378987723525|134.4593188156105|181.34298546680157|218.25988232814925|247.32879632779213|270.21809182552283|298.9175440622307|,9.97811203770141|0.0|8.526512829121202e-14|1.1368683772161603e-13|5.684341886080802e-14|5.684341886080802e-14|13.156501523257948|,50.0|100.0|150.0|200.0|250.0|300.0|350.0|,633|7|478|343|127|66|2|,49.61990892108233|79.56002929970593|134.4593188156105|193.72037071185983|255.25894594905304|297.7653516132657|336.93989487807823|,9.525819727029713|3.2665105549966778|0.0|17.427994405564853|10.891660342054065|11.535266224395876|2.1479677771334593|,0|640|478|343|127|66|2|,0|0|0|0|0|0|0|,0|65|19|29|6|21|0|,0|575|459|314|121|45|2|,0|0|0|0|0|0|0|,0|0|0|0|0|0|0|,0|0|540|609|163|81|4|,0|0|0|0|0|0|0|,846|7|540|609|163|81|4|,0|0|77|149|36|16|1|,847|6|463|460|127|65|3|,0|0|0|0|0|0|0|,0|0|0|0|0|0|0|
31,0|1|2|3|4|5|6|,806|415|277|136|68|47|63|,50.358368104826276|134.4593188156105|181.34298546680154|218.25988232814936|247.32879632779216|270.2180918255229|299.29338274260954|,10.06635426949798|0.0|5.684341886080802e-14|0.0|2.842170943040401e-14|1.1368683772161603e-13|14.05192718379975|,50.0|100.0|150.0|200.0|250.0|300.0|350.0|,800|6|415|413|115|60|3|,50.15698970342728|77.2088216246935|134.4593188156105|193.4996391547998|256.68355187903853|297.4098087122059|336.9648633506819|,9.830571636466209|0.7005782582902829|0.0|17.349400608926963|11.252213679891577|11.457501577509086|5.56825712570553|,0|806|415|413|115|60|3|,0|0|0|0|0|0|0|,0|33|5|29|3|5|0|,0|757|410|383|112|55|3|,0|0|0|0|0|0|0|,0|0|0|0|0|0|0|,0|0|728|617|173|87|7|,0|0|0|0|0|0|0|,788|3|728|617|173|87|7|,0|0|70|174|17|29|2|,780|4|658|443|156|58|5|,0|0|0|0|0|0|0|,0|0|0|0|0|0|0|
32,0|1|2|3|4|5|6|,740|595|239|161|90|56|55|,50.001626255741634|134.4593188156105|181.34298546680157|218.2598823281493|247.32879632779213|270.2180918255228|302.8613011628474|,10.011917732025166|0.0|8.526512829121202e-14|5.684341886080802e-14|5.684341886080802e-14|0.0|14.946669570753318|,50.0|100.0|150.0|200.0|250.0|300.0|350.0|,736|4|595|400|146|50|5|,49.85692550855038|76.62656373893287|134.4593188156105|196.202036453494|256.10825213514084|299.63516705220025|335.1226422693191|,9.844138428679619|0.6947243989886985|0.0|18.10410606763309|11.129991644672629|11.2322061015044|7.136817342236906|,0|740|595|400|146|50|5|,0|0|0|0|0|0|0|,0|87|62|61|25|7|1|,0|653|533|339|121|43|4|,0|0|0|0|0|0|0|,0|0|0|0|0|0|0|,0|0|628|679|196|80|6|,0|0|0|0|0|0|0|,906|9|628|679|196|80|6|,42|0|107|228|28|23|1|,868|5|521|451|168|57|5|,0|0|0|0|0|0|0|,0|0|0|0|0|0|0|
33,0|1|2|3|4|5|6|,830|469|303|117|103|54|57|,49.564136912422825|134.45931881561046|181.3429854668015|218.25988232814922|247.32879632779208|270.2180918255229|300.7343393110366|,10.10237237242896|2.842170943040401e-14|2.842170943040401e-14|1.4210854715202004e-13|1.1368683772161603e-13|1.1368683772161603e-13|14.830429057903904|,50.0|100.0|150.0|200.0|250.0|300.0|350.0|,825|5|469|420|157|52|5|,49.373867549116405|80.95858185798001|134.45931881561046|191.62697816389124|255.20154764548286|297.77432582826464|331.51847953186495|,9.82788348777095|3.6232463196591476|2.842170943040401e-14|16.549700659755814|10.872971901948896|11.854105659674293|2.672758747999873|,0|830|469|420|157|52|5|,0|0|0|0|0|0|0|,0|124|28|61|18|10|2|,0|706|441|359|139|42|3|,0|0|0|0|0|0|0|,0|0|0|0|0|0|0|,0|0|674|658|168|77|6|,0|0|0|0|0|0|0|,926|10|674|658|168|77|6|,0|0|65|229|36|21|0|,928|8|609|429|132|56|6|,0|0|0|0|0|0|0|,0|0|0|0|0|0|0|
34,0|1|2|3|4|5|6|,895|546|246|145|57|59|56|,49.81419853388911|134.45931881561046|181.34298546680157|218.2598823281494|247.32879632779216|270.21809182552283|301.5201692000546|,10.13577318947429|2.842170943040401e-14|8.526512829121202e-14|2.842170943040401e-14|2.842170943040401e-14|5.684341886080802e-14|15.247484283124152|,50.0|100.0|150.0|200.0|250.0|300.0|350.0|,889|6|546|391|116|50|6|,49.631166943563535|76.93337916712957|134.45931881561046|195.0333947887847|258.9707655895689|297.7689842977704|332.7800433857561|,9.920156550139286|1.7467244314712218|2.842170943040401e-14|17.831997126677795|11.44294657490586|11.286355655791338|3.729711725866319|,0|895|546|391|116|50|6|,0|0|0|0|0|0|0|,0|96|8|15|3|8|0|,0|799|538|376|113|42|6|,0|0|0|0|0|0|0|,0|0|0|0|0|0|0|,0|0|766|705|174|92|9|,0|0|0|0|0|0|0|,678|4|766|705|174|92|9|,0|0|97|202|22|16|2|,679|3|669|503|152|76|7|,0|0|0|0|0|0|0|,0|0|0|0|0|0|0|
35,0|1|2|3|4|5|6|,621|590|316|139|94|39|76|,50.400699327200506|134.4593188156105|181.3429854668015|218.25988232814936|247.32879632779208|270.2180918255229|300.290914369678|,10.002253415482533|0.0|2.842170943040401e-14|0.0|1.1368683772161603e-13|1.1368683772161603e-13|14.597613659079023|,50.0|100.0|150.0|200.0|250.0|300.0|350.0|,618|3|590|455|133|70|6|,50.25793428405984|79.81029821417671|134.4593188156105|192.6208946178506|254.04069500757777|297.45780783131204|333.3438239839467|,9.807219509629068|5.177527672774953|0.0|17.004533928385523|10.420223046784233|11.30257019283464|4.755254421644521|,0|621|590|455|133|70|6|,0|0|0|0|0|0|0|,0|32|59|83|31|15|0|,0|589|531|372|102|55|6|,0|0|0|0|0|0|0|,0|0|0|0|0|0|0|,0|0|547|732|163|72|8|,0|0|0|0|0|0|0|,1028|4|547|732|163|72|8|,21|0|43|230|34|12|3|,1005|6|504|502|129|60|5|,0|0|0|0|0|0|0|,0|0|0|0|0|0|0|
36,0|1|2|3|4|5|6|,942|451|295|155|70|46|61|,50.26305606553314|134.4593188156105|181.3429854668015|218.25988232814933|247.32879632779213|270.2180918255229|304.30593307816946|,10.01020952671398|0.0|2.842170943040401e-14|2.842170943040401e-14|5.684341886080802e-14|1.1368683772161603e-13|14.856738969556313|,50.0|100.0|150.0|200.0|250.0|300.0|350.0|,937|5|451|450|116|56|5|,50.11353488585849|78.28332513656288|134.4593188156105|194.0588054968213|256.40558592171976|301.34328504570874|337.4875910417303|,9.824274517243952|1.412916575425534|0.0|17.542421084897317|11.197017900034934|11.44095167349067|5.240291136985325|,0|942|451|450|116|56|5|,0|0|0|0|0|0|0|,0|53|30|35|11|8|1|,0|889|421|415|105|48|4|,0|0|0|0|0|0|0|,0|0|0|0|0|0|0|,0|0|843|633|180|75|8|,0|0|0|0|0|0|0|,795|3|843|633|180|75|8|,9|0|133|209|32|15|1|,784|4|710|424|148|60|7|,0|0|0|0|0|0|0|,0|0|0|0|0|0|0|
37,0|1|2|3|4|5|6|,731|641|225|146|84|47|58|,49.70487396085747|134.45931881561046|181.34298546680154|218.25988232814936|247.3287963277921|270.2180918255229|301.6422591460237|,9.491433962847873|2.842170943040401e-14|5.684341886080802e-14|0.0|8.526512829121202e-14|1.1368683772161603e-13|15.55331547515969|,50.0|100.0|150.0|200.0|250.0|300.0|350.0|,728|3|641|371|131|55|3|,49.586331952161316|78.47106807112296|134.45931881561046|195.87092870603814|255.54098631552753|299.5675062275836|339.6793959840916|,9.328587927886092|1.7029175264929097|2.842170943040401e-14|18.035117061109794|10.978669269001529|12.99055284779699|7.567612836249521|,0|731|641|371|131|55|3|,0|0|0|0|0|0|0|,0|39|38|39|18|6|1|,0|692|603|332|113|49|2|,0|0|0|0|0|0|0|,0|0|0|0|0|0|0|,0|0|649|737|182|76|6|,0|0|0|0|0|0|0|,642|2|649|737|182|76|6|,4|0|96|215|34|18|0|,633|7|553|522|148|58|6|,0|0|0|0|0|0|0|,0|0|0|0|0|0|0|
38,0|1|2|3|4|5|6|,605|501|370|107|82|51|53|,49.771695702846976|134.4593188156105|181.34298546680154|218.25988232814925|247.32879632779213|270.21809182552283|302.366140965885|,10.088576919097164|0.0|5.684341886080802e-14|1.1368683772161603e-13|5.684341886080802e-14|5.684341886080802e-14|15.282367088594764|,50.0|100.0|150.0|200.0|250.0|300.0|350.0|,598|7|501|477|133|49|4|,49.44550181804523|77.63797329019572|134.4593188156105|189.62413423863427|256.105894601358|299.765591659335|334.2228699711226|,9.68151155638973|1.914476560335878|0.0|15.399249661006223|11.129426844740799|12.536353652356059|8.463993314670395|,0|605|501|477|133|49|4|,0|0|0|0|0|0|0|,0|0|8|58|12|5|2|,0|605|493|419|121|44|2|,0|0|0|0|0|0|0|,0|0|0|0|0|0|0|,0|0|578|746|155|75|7|,0|0|0|0|0|0|0|,666|2|578|746|155|75|7|,0|0|36|203|3|22|0|,667|1|542|543|152|53|7|,0|0|0|0|0|0|0|,0|0|0|0|0|0|0|
39,0|1|2|3|4|5|6|,627|487|285|198|79|60|57|,50.27242355698851|134.4593188156105|181.3429854668015|218.25988232814927|247.32879632779205|270.21809182552283|302.5139419899932|,9.433225548709967|0.0|2.842170943040401e-14|8.526512829121202e-14|1.4210854715202004e-13|5.684341886080802e-14|15.504802277526851|,50.0|100.0|150.0|200.0|250.0|300.0|350.0|,626|1|487|483|139|51|6|,50.22846021285038|77.79347698745985|134.4593188156105|196.47662020499376|257.2090677656614|298.84264134534334|333.71999746951695|,9.37635556521837|0.0|0.0|18.156539658705228|11.337225800574057|11.566827858695778|7.627383074908124|,0|627|487|483|139|51|6|,0|0|0|0|0|0|0|,0|61|54|62|13|13|0|,0|566|433|421|126|38|6|,0|0|0|0|0|0|0|,0|0|0|0|0|0|0|,0|0|544|619|220|84|9|,0|0|0|0|0|0|0|,674|2|544|619|220|84|9|,27|0|50|186|46|21|3|,644|5|494|433|174|63|6|,0|0|0|0|0|0|0|,0|0|0|0|0|0|0|
40,0|1|2|3|4|5|6|,594|446|237|148|107|52|64|,49.719316818719804|134.4593188156105|181.34298546680157|218.25988232814936|247.32879632779213|270.21809182552283|298.74747546897277|,10.577841739999457|0.0|8.526512829121202e-14|0.0|5.684341886080802e-14|5.684341886080802e-14|15.480076260307404|,50.0|100.0|150.0|200.0|250.0|300.0|350.0|,589|5|446|385|159|58|6|,49.46364921028446|79.83696109240373|134.4593188156105|195.53441594856642|254.81460366038326|295.03873582418595|334.5986253685782|,10.247013841426341|2.948651106176548|0.0|17.958476446835277|10.738135064064043|10.810990171569223|2.82831023705577|,0|594|446|385|159|58|6|,0|0|0|0|0|0|0|,0|24|3|15|23|4|1|,0|570|443|370|136|54|5|,0|0|0|0|0|0|0|,0|0|0|0|0|0|0|,0|0|533|615|204|89|8|,0|0|0|0|0|0|0|,850|3|533|615|204|89|8|,0|0|31|179|34|10|1|,851|2|502|436|170|79|7|,0|0|0|0|0|0|0|,0|0|0|0|0|0|0|
41,0|1|2|3|4|5|6|,803|450|261|124|97|61|78|,49.20498367536891|134.4593188156105|181.34298546680148|218.25988232814925|247.32879632779216|270.21809182552283|301.7655697340555|,10.097317575704608|0.0|0.0|1.1368683772161603e-13|2.842170943040401e-14|5.684341886080802e-14|14.49308726949871|,50.0|100.0|150.0|200.0|250.0|300.0|350.0|,801|2|450|385|158|71|7|,49.13344844636834|77.8548428900935|134.4593188156105|193.23310289746937|256.1658028174223|298.3734650090202|336.1712033736989|,10.006953483994183|2.584945760007834|0.0|17.250256413810455|11.143615623250026|10.01417395183131|4.788973723358623|,0|803|450|385|158|71|7|,0|0|0|0|0|0|0|,0|102|50|72|30|18|2|,0|701|400|313|128|53|5|,0|0|0|0|0|0|0|,0|0|0|0|0|0|0|,0|0|681|563|160|96|6|,0|0|0|0|0|0|0|,752|7|681|563|160|96|6|,3|0|124|164|30|38|2|,748|8|557|399|130|58|4|,0|0|0|0|0|0|0|,0|0|0|0|0|0|0|
42,0|1|2|3|4|5|6|,689|509|245|115|72|48|56|,49.660614177929546|134.4593188156105|181.34298546680157|218.25988232814925|247.3287963277922|270.2180918255228|300.5533030510861|,10.071676515522189|0.0|8.526512829121202e-14|1.1368683772161603e-13|0.0|0.0|14.258089801018109|,50.0|100.0|150.0|200.0|250.0|300.0|350.0|,682|7|509|360|120|52|4|,49.378232676732125|77.17264043745078|134.4593188156105|193.13588307528764|256.48451452688437|297.9817333694339|333.9837089125643|,9.72693296191638|1.3233863048736056|0.0|17.212923944079943|11.213418908244849|11.140961943477674|5.3823473758633416|,0|689|509|360|120|52|4|,0|0|0|0|0|0|0|,0|55|25|41|19|6|2|,0|634|484|319|101|46|2|,0|0|0|0|0|0|0|,0|0|0|0|0|0|0|,0|0|595|631|149|75|4|,0|0|0|0|0|0|0|,693|7|595|631|149|75|4|,0|0|73|157|14|20|0|,697|3|522|474|135|55|4|,0|0|0|0|0|0|0|,0|0|0|0|0|0|0|
43,0|1|2|3|4|5|6|,666|469|299|130|77|42|53|,50.22686717475979|134.45931881561046|181.3429854668015|218.25988232814936|247.3287963277921|270.21809182552283|300.1385550209514|,10.003152531078289|2.842170943040401e-14|2.842170943040401e-14|0.0|8.526512829121202e-14|5.684341886080802e-14|14.004506127875104|,50.0|100.0|150.0|200.0|250.0|300.0|350.0|,663|3|469|429|119|50|3|,50.086784168556136|81.18521154576867|134.45931881561046|192.52992390963422|255.40737120934406|298.16846761512113|332.97334511812267|,9.803636734289313|3.263099604062449|2.842170943040401e-14|16.96583216245446|10.938442098742602|11.786782585477454|2.571863304394423|,0|666|469|429|119|50|3|,0|0|0|0|0|0|0|,0|0|6|23|5|7|0|,0|666|463|406|114|43|3|,0|0|0|0|0|0|0|,0|0|0|0|0|0|0|,0|0|645|676|186|70|7|,0|0|0|0|0|0|0|,670|4|645|676|186|70|7|,0|0|33|145|27|12|3|,672|2|612|531|159|58|4|,0|0|0|0|0|0|0|,0|0|0|0|0|0|0|
44,0|1|2|3|4|5|6|,606|556|298|176|83|60|55|,49.999837488580454|134.4593188156105|181.3429854668015|218.25988232814933|247.32879632779213|270.21809182552283|299.6229064376377|,9.647250792873455|0.0|2.842170943040401e-14|2.842170943040401e-14|5.684341886080802e-14|5.684341886080802e-14|13.393187226253229|,50.0|100.0|150.0|200.0|250.0|300.0|350.0|,604|2|556|474|143|52|3|,49.914142455519304|75.87973747304578|134.4593188156105|195.0505252296648|256.93269653663015|297.72114671365205|332.58674165338954|,9.54738012915407|0.10279026906322031|0.0|17.836568764702797|11.295645647305466|11.054456536029798|4.596986745702774|,0|606|556|474|143|52|3|,0|0|0|0|0|0|0|,0|52|55|86|34|14|1|,0|554|501|388|109|38|2|,0|0|0|0|0|0|0|,0|0|0|0|0|0|0|,0|0|523|680|192|72|3|,0|0|0|0|0|0|0|,642|2|523|680|192|72|3|,19|0|60|255|45|13|2|,622|3|463|425|147|59|1|,0|0|0|0|0|0|0|,0|0|0|0|0|0|0|
45,0|1|2|3|4|5|6|,591|421|259|129|89|45|54|,49.830679839773026|134.45931881561046|181.3429854668015|218.25988232814936|247.32879632779216|270.2180918255229|298.9718768832109|,9.793796823820156|2.842170943040401e-14|2.842170943040401e-14|0.0|2.842170943040401e-14|1.1368683772161603e-13|12.844157598357718|,50.0|100.0|150.0|200.0|250.0|300.0|350.0|,589|2|421|388|134|53|1|,49.74078162470016|76.30570417873022|134.45931881561046|193.6169022067857|255.01550003971656|298.29602687910267|334.7919271009448|,9.687901893687233|0.4109138949355753|2.842170943040401e-14|17.391546401476315|10.810079496045724|11.975780416946346|0.0|,0|591|421|388|134|53|1|,0|0|0|0|0|0|0|,0|69|16|43|23|10|0|,0|522|405|345|111|43|1|,0|0|0|0|0|0|0|,0|0|0|0|0|0|0|,0|0|502|578|176|67|6|,0|0|0|0|0|0|0|,840|5|502|578|176|67|6|,14|0|47|126|30|13|2|,826|5|455|452|146|54|4|,0|0|0|0|0|0|0|,0|0|0|0|0|0|0|
46,0|1|2|3|4|5|6|,801|415|266|134|80|51|54|,50.02077861159945|134.4593188156105|181.34298546680154|218.25988232814936|247.3287963277922|270.21809182552283|300.7399995675526|,10.134483667863424|0.0|5.684341886080802e-14|0.0|0.0|5.684341886080802e-14|13.874217633782802|,50.0|100.0|150.0|200.0|250.0|300.0|350.0|,796|5|415|400|131|50|4|,49.84920392181004|77.33546922607381|134.4593188156105|193.71014591535302|256.2398961017178|298.4523050407586|329.3361811524784|,9.930647519550048|1.7483638347741481|0.0|17.424423353061083|11.16069427743125|11.714971352870146|0.0|,0|801|415|400|131|50|4|,0|0|0|0|0|0|0|,0|0|32|60|17|4|0|,0|801|383|340|114|46|4|,0|0|0|0|0|0|0|,0|0|0|0|0|0|0|,0|0|782|543|177|77|4|,0|0|0|0|0|0|0|,845|5|782|543|177|77|4|,70|0|99|126|32|15|0|,771|8|683|417|145|62|4|,0|0|0|0|0|0|0|,0|0|0|0|0|0|0|
47,0|1|2|3|4|5|6|,731|609|225|131|73|52|57|,50.11628702680599|134.45931881561046|181.34298546680154|218.2598823281494|247.32879632779216|270.21809182552283|298.86653231414834|,9.994415699507025|2.842170943040401e-14|5.684341886080802e-14|2.842170943040401e-14|2.842170943040401e-14|5.684341886080802e-14|12.429038054745577|,50.0|100.0|150.0|200.0|250.0|300.0|350.0|,723|8|609|356|125|55|2|,49.80520396554404|78.23041868835494|134.45931881561046|194.92757391858964|256.85074325484806|297.5601543219011|334.7919271009448|,9.590578847457701|3.940415393909694|2.842170943040401e-14|17.80336505759696|11.28198491602524|10.557448026420191|0.0|,0|731|609|356|125|55|2|,0|0|0|0|0|0|0|,0|56|30|42|13|7|0|,0|675|579|314|112|48|2|,0|0|0|0|0|0|0|,0|0|0|0|0|0|0|,0|0|628|705|159|89|4|,0|0|0|0|0|0|0|,611|2|628|705|159|89|4|,0|0|85|180|21|12|1|,608|5|543|525|138|77|3|,0|0|0|0|0|0|0|,0|0|0|0|0|0|0|
48,0|1|2|3|4|5|6|,568|487|358|123|82|39|73|,50.12655505286637|134.4593188156105|181.34298546680154|218.25988232814925|247.32879632779213|270.2180918255229|300.69436475567113|,9.94413943365813|0.0|5.684341886080802e-14|1.1368683772161603e-13|5.684341886080802e-14|1.1368683772161603e-13|13.566407289856503|,50.0|100.0|150.0|200.0|250.0|300.0|350.0|,563|5|487|481|121|70|3|,49.87540288349667|78.4062893238943|134.4593188156105|190.78327302178235|254.70633785185404|299.3275486029117|332.58674165338954|,9.6201099818349|2.419850271713933|0.0|16.105498840084643|10.697598284277321|12.065250972111071|4.596986745702774|,0|568|487|481|121|70|3|,0|0|0|0|0|0|0|,0|23|14|67|13|13|0|,0|545|473|414|108|57|3|,0|0|0|0|0|0|0|,0|0|0|0|0|0|0|,0|0|519|717|155|79|8|,0|0|0|0|0|0|0|,517|4|519|717|155|79|8|,0|0|31|188|8|10|2|,518|3|488|529|147|69|6|,0|0|0|0|0|0|0|,0|0|0|0|0|0|0|
49,0|1|2|3|4|5|6|,505|430|283|200|71|60|66|,50.01068093441496|134.4593188156105|181.34298546680154|218.25988232814933|247.3287963277921|270.21809182552283|303.0566608158385|,9.83152749937647|0.0|5.684341886080802e-14|2.842170943040401e-14|8.526512829121202e-14|5.684341886080802e-14|14.76954821186228|,50.0|100.0|150.0|200.0|250.0|300.0|350.0|,502|3|430|483|131|61|5|,49.85059677257192|76.7980973494847|134.4593188156105|196.62948520234926|257.81244312064587|300.5084073949858|334.1453525502404|,9.639409495955999|0.8670344535167924|0.0|18.183868123788642|11.40422900761609|12.181796597384702|4.82496065082142|,0|505|430|483|131|61|5|,0|0|0|0|0|0|0|,0|3|30|87|24|13|2|,0|502|400|396|107|48|3|,0|0|0|0|0|0|0|,0|0|0|0|0|0|0|,0|0|492|571|202|85|8|,0|0|0|0|0|0|0|,725|5|492|571|202|85|8|,10|0|109|187|63|19|1|,718|2|383|384|139|66|7|,0|0|0|0|0|0|0|,0|0|0|0|0|0|0|
50,0|1|2|3|4|5|6|,664|334|212|137|94|30|64|,49.94816523841837|134.4593188156105|181.34298546680157|218.25988232814936|247.32879632779208|270.2180918255227|302.3217846664362|,10.064588662054078|0.0|8.526512829121202e-14|0.0|1.1368683772161603e-13|5.684341886080802e-14|16.222547923726395|,50.0|100.0|150.0|200.0|250.0|300.0|350.0|,662|2|334|349|124|57|7|,49.86364166567175|77.92546781754963|134.4593188156105|195.8347186186773|252.86652910950113|298.6417153892088|332.28806306671646|,9.961406098356607|0.39765013868877475|0.0|18.027187477940057|9.802464877080281|13.039431957557339|3.6572896285545373|,0|664|334|349|124|57|7|,0|0|0|0|0|0|0|,0|10|5|21|15|14|2|,0|654|329|328|109|43|5|,0|0|0|0|0|0|0|,0|0|0|0|0|0|0|,0|0|612|486|194|56|9|,0|0|0|0|0|0|0|,810|2|612|486|194|56|9|,16|0|43|85|29|2|2|,790|6|569|401|165|54|7|,0|0|0|0|0|0|0|,0|0|0|0|0|0|0|
51,0|1|2|3|4|5|6|,766|515|214|145|90|59|58|,49.95014790778019|134.4593188156105|181.34298546680157|218.2598823281494|247.32879632779213|270.21809182552283|303.4848213526992|,10.005388843382352|0.0|8.526512829121202e-14|2.842170943040401e-14|5.684341886080802e-14|5.684341886080802e-14|14.748823650103938|,50.0|100.0|150.0|200.0|250.0|300.0|350.0|,760|6|515|359|149|52|6|,49.72550989794094|78.4042958207534|134.4593188156105|196.2537098258417|256.392342867162|300.1269074718503|332.5867416533895|,9.714756291479324|3.1692421582856065|0.0|18.114302978017122|11.194209178220081|11.453885449923625|4.596986745702775|,0|766|515|359|149|52|6|,0|0|0|0|0|0|0|,0|29|38|34|15|14|0|,0|737|477|325|134|38|6|,0|0|0|0|0|0|0|,0|0|0|0|0|0|0|,0|0|716|617|188|81|7|,0|0|0|0|0|0|0|,921|8|716|617|188|81|7|,43|0|71|177|42|13|2|,880|6|645|440|146|68|5|,0|0|0|0|0|0|0|,0|0|0|0|0|0|0|
52,0|1|2|3|4|5|6|,838|578|269|114|83|51|67|,49.62274721176877|134.45931881561046|181.34298546680154|218.25988232814927|247.32879632779213|270.21809182552283|299.26574358266015|,10.155774458281503|2.842170943040401e-14|5.684341886080802e-14|8.526512829121202e-14|5.684341886080802e-14|5.684341886080802e-14|14.0861272215653|,50.0|100.0|150.0|200.0|250.0|300.0|350.0|,832|6|578|383|134|63|4|,49.39699163870657|80.9275200097264|134.45931881561046|192.3313046370199|256.04039386797314|297.2699103092039|330.70011763959496|,9.831463891705809|3.864081732385591|2.842170943040401e-14|16.879321292633055|11.113523233089424|11.997564055570772|2.362407293982971|,0|838|578|383|134|63|4|,0|0|0|0|0|0|0|,0|98|9|30|0|5|1|,0|740|569|353|134|58|3|,0|0|0|0|0|0|0|,0|0|0|0|0|0|0|,0|0|715|741|173|93|7|,0|0|0|0|0|0|0|,861|5|715|741|173|93|7|,0|0|101|219|30|13|1|,853|13|614|522|143|80|6|,0|0|0|0|0|0|0|,0|0|0|0|0|0|0|
53,0|1|2|3|4|5|6|,828|547|318|144|71|52|74|,51.00080226508207|134.4593188156105|181.3429854668015|218.25988232814936|247.3287963277921|270.21809182552283|301.90910124233704|,10.281227178503219|0.0|2.842170943040401e-14|0.0|8.526512829121202e-14|5.684341886080802e-14|14.886083782021275|,50.0|100.0|150.0|200.0|250.0|300.0|350.0|,815|13|547|462|123|68|6|,50.56909627490645|78.06544703378523|134.4593188156105|192.84955072228652|257.005571660166|299.1851945826235|332.7800433857561|,9.76877221231382|2.3813199274654124|0.0|17.099287668975425|11.307280363315323|12.182421030620992|3.729711725866319|,0|828|547|462|123|68|6|,0|0|0|0|0|0|0|,0|0|26|61|13|9|0|,0|828|521|401|110|59|6|,0|0|0|0|0|0|0|,0|0|0|0|0|0|0|,0|0|789|726|176|86|12|,0|0|0|0|0|0|0|,727|4|789|726|176|86|12|,12|0|113|173|37|28|2|,714|5|676|553|139|58|10|,0|0|0|0|0|0|0|,0|0|0|0|0|0|0|
