Year,Ages,N_Initial_Age,AgeSize_Mean,AgeSize_Std,Size_Classes,N_Initial_Class,ClassSize_Mean,ClassSize_Std,N_GrowthBack,Capture_Back,PackingDeaths_Emigration,N_AfterEmigration,Deaths_AfterEmiMort_Age,Deaths_AfterEmiMort_Size,N_GrowthOut,Capture_Out,N_BeforePacking_AddAge0s,PackingDeaths_Immigration,N_Immigration,Deaths_AfterImmiMort_Age,Deaths_AfterImmiMort_Size
0,0|1|2|3|4|5|6|,3196|3141|3389|3301|3377|3357|3339|,49.797584167709644|99.94358739255014|146.92810120979638|193.19950045440774|239.7436609416642|286.7491516234733|337.6348724168913|,9.85283403792842|10.021757338984843|12.950665368924913|19.79647263927754|27.605811606173216|35.40321260453662|34.7748919150843|,50.0|100.0|150.0|200.0|250.0|300.0|350.0|,3202|3341|3859|3531|3329|2910|2928|,49.806919737663954|101.04095450463932|150.09369966312516|198.81943925233648|249.89004085310904|299.8638615120275|350.2631355874317|,9.80531641111291|10.44771731622511|11.144008666060792|10.296464105457279|9.85177845076558|9.96403809220008|9.81960476674038|,0|3196|3141|6690|6734|3339|0|,0|0|0|0|0|0|0|,0|0|608|5826|6546|3239|0|,0|3196|2533|864|188|100|0|,0|0|0|0|0|0|0|,0|0|0|0|0|0|0|,0|0|3164|2884|502|185|0|,0|0|0|0|0|0|0|,49266|314|3164|2884|502|185|0|,19976|0|1965|2065|231|66|0|,29520|171|1199|819|271|119|0|,0|0|0|0|0|0|0|,0|0|0|0|0|0|0|
1,0|1|2|3|4|5|6|,29107|1125|677|126|196|53|100|,49.98634326782962|134.4593188156105|181.3429854668015|218.25988232814922|247.32879632779213|270.2180918255229|296.33083037812963|,10.005964282477116|0.0|2.842170943040401e-14|1.4210854715202004e-13|5.684341886080802e-14|1.1368683772161603e-13|7.02605134403063|,50.0|100.0|150.0|200.0|250.0|300.0|350.0|,28939|168|1125|803|249|100|0|,49.82194278010671|78.30530585243412|134.4593188156105|187.13567413993954|252.20081504819265|296.33083037812963|nan|,9.796242465724598|2.9784573265182424|0.0|13.427317238831924|9.369125346038935|7.02605134403063|nan|,0|29107|1125|803|249|100|0|,0|0|0|0|0|0|0|,0|20446|34|86|44|28|0|,0|8661|1091|717|205|72|0|,0|0|0|0|0|0|0|,0|0|0|0|0|0|0|,0|0|8454|1605|249|101|0|,0|0|0|0|0|0|0|,1308|9|8454|1605|249|101|0|,13|0|6430|990|69|21|0|,1299|5|2024|615|180|80|0|,0|0|0|0|0|0|0|,0|0|0|0|0|0|0|
2,0|1|2|3|4|5|6|,1240|2023|371|217|65|94|73|,50.18491020648163|134.45931881561046|181.3429854668015|218.25988232814927|247.32879632779216|270.21809182552266|302.053773763648|,9.979416404268983|2.842170943040401e-14|2.842170943040401e-14|8.526512829121202e-14|2.842170943040401e-14|1.1368683772161603e-13|10.675726693290475|,50.0|100.0|150.0|200.0|250.0|300.0|350.0|,1235|5|2023|588|159|73|0|,50.0717074269046|78.1459967620085|134.45931881561046|194.96707835610843|260.86083265978385|302.053773763648|nan|,9.837009112207472|3.411155410214884|2.842170943040401e-14|17.81413273127557|11.252678392215834|10.675726693290475|nan|,0|1240|2023|588|159|73|0|,0|0|0|0|0|0|0|,0|58|174|45|13|6|0|,0|1182|1849|543|146|67|0|,0|0|0|0|0|0|0|,0|0|0|0|0|0|0|,0|0|1140|2083|235|135|0|,0|0|0|0|0|0|0|,928|3|1140|2083|235|135|0|,24|0|305|1339|58|39|0|,904|2|835|744|177|96|0|,0|0|0|0|0|0|0|,0|0|0|0|0|0|0|
3,0|1|2|3|4|5|6|,852|753|604|108|121|32|87|,49.90406414222212|134.45931881561046|181.3429854668015|218.25988232814925|247.32879632779216|270.2180918255228|298.2591101479821|,9.908262434516928|2.842170943040401e-14|2.842170943040401e-14|1.1368683772161603e-13|2.842170943040401e-14|0.0|13.6214510485565|,50.0|100.0|150.0|200.0|250.0|300.0|350.0|,850|2|753|712|153|87|0|,49.84268938325312|75.98833670404566|134.45931881561046|186.94273948509587|252.11609996130446|298.2591101479821|nan|,9.838596045576777|0.9234234234802301|2.842170943040401e-14|13.242669537403964|9.309120872852711|13.6214510485565|nan|,0|852|753|712|153|87|0|,0|0|0|0|0|0|0|,0|0|68|70|16|18|0|,0|852|685|642|137|69|0|,0|0|0|0|0|0|0|,0|0|0|0|0|0|0|,0|0|821|1118|192|76|12|,0|0|0|0|0|0|0|,773|2|821|1118|192|76|12|,0|0|106|505|26|12|0|,773|2|715|613|166|64|12|,0|0|0|0|0|0|0|,0|0|0|0|0|0|0|
4,0|1|2|3|4|5|6|,709|641|319|245|72|72|70|,49.94008329772367|134.45931881561046|181.3429854668015|218.25988232814927|247.3287963277922|270.2180918255228|304.64945202210424|,9.694128042886154|2.842170943040401e-14|2.842170943040401e-14|8.526512829121202e-14|0.0|0.0|13.804684243296645|,50.0|100.0|150.0|200.0|250.0|300.0|350.0|,707|2|641|564|144|60|10|,49.86130302795557|77.78890866074599|134.45931881561046|197.3795807345856|258.7734440766575|300.5349971670419|329.3361811524784|,9.592824812326166|2.627591066066465|2.842170943040401e-14|18.298878264124546|11.444647748865293|10.189685321583136|0.0|,0|709|641|564|144|60|10|,0|0|0|0|0|0|0|,0|17|98|122|17|10|1|,0|692|543|442|127|50|9|,0|0|0|0|0|0|0|,0|0|0|0|0|0|0|,0|0|653|720|246|99|12|,0|0|0|0|0|0|0|,848|6|653|720|246|99|12|,49|0|76|207|59|23|3|,799|5|577|513|187|76|9|,0|0|0|0|0|0|0|,0|0|0|0|0|0|0|
5,0|1|2|3|4|5|6|,752|528|310|150|129|40|75|,49.54314379511736|134.4593188156105|181.3429854668015|218.25988232814936|247.3287963277922|270.2180918255228|300.79425360048515|,10.576969614302426|0.0|2.842170943040401e-14|0.0|0.0|0.0|16.0029061749484|,50.0|100.0|150.0|200.0|250.0|300.0|350.0|,747|5|528|460|169|67|8|,49.34809064886215|78.68408384564653|134.4593188156105|193.38110400854535|252.74638106098286|296.8976879869516|333.42799061382823|,10.333274813420072|4.277161941358092|0.0|17.305885778692765|9.729053062898494|11.985915488161993|2.362407293982971|,0|752|528|460|169|67|8|,0|0|0|0|0|0|0|,0|75|56|89|36|19|1|,0|677|472|371|133|48|7|,0|0|0|0|0|0|0|,0|0|0|0|0|0|0|,0|0|644|649|200|70|10|,0|0|0|0|0|0|0|,1004|8|644|649|200|70|10|,75|0|114|241|71|14|3|,933|5|530|408|129|56|7|,0|0|0|0|0|0|0|,0|0|0|0|0|0|0|
6,0|1|2|3|4|5|6|,882|471|238|129|61|54|56|,50.32266599507228|134.4593188156105|181.34298546680157|218.25988232814936|247.3287963277922|270.2180918255229|303.37086624518633|,9.857053077584178|0.0|8.526512829121202e-14|0.0|0.0|1.1368683772161603e-13|14.57939455073805|,50.0|100.0|150.0|200.0|250.0|300.0|350.0|,877|5|471|367|115|50|6|,50.15422134075798|79.86785836179953|134.4593188156105|194.31922441806546|258.0768133441178|299.7558462772326|333.49603264480055|,9.625121360934955|3.437624996214909|0.0|17.62554106096368|11.423426268772811|10.666384403866676|4.399423475234382|,0|882|471|367|115|50|6|,0|0|0|0|0|0|0|,0|37|31|11|9|10|2|,0|845|440|356|106|40|4|,0|0|0|0|0|0|0|,0|0|0|0|0|0|0|,0|0|802|605|169|77|8|,0|0|0|0|0|0|0|,738|8|802|605|169|77|8|,0|0|143|155|21|25|1|,742|4|659|450|148|52|7|,0|0|0|0|0|0|0|,0|0|0|0|0|0|0|
7,0|1|2|3|4|5|6|,699|568|264|133|97|38|56|,49.29709591052602|134.4593188156105|181.34298546680154|218.25988232814936|247.32879632779216|270.2180918255229|302.0026135289926|,10.224845653021875|0.0|5.684341886080802e-14|0.0|2.842170943040401e-14|1.1368683772161603e-13|16.700051785335056|,50.0|100.0|150.0|200.0|250.0|300.0|350.0|,695|4|568|397|135|49|7|,49.121249233925035|79.85045596994632|134.4593188156105|193.7106108636762|253.77170913456072|297.60708637892697|332.7713035794512|,9.985239065415167|2.654433112468961|0.0|17.424585884284028|10.293814145622433|12.693238718128313|4.620473251226428|,0|699|568|397|135|49|7|,0|0|0|0|0|0|0|,0|11|34|32|20|9|2|,0|688|534|365|115|40|5|,0|0|0|0|0|0|0|,0|0|0|0|0|0|0|,0|0|651|699|182|64|8|,0|0|0|0|0|0|0|,833|2|651|699|182|64|8|,41|0|120|251|41|16|1|,786|8|531|448|141|48|7|,0|0|0|0|0|0|0|,0|0|0|0|0|0|0|
8,0|1|2|3|4|5|6|,735|481|274|126|80|45|48|,50.39972085072236|134.45931881561046|181.3429854668015|218.25988232814922|247.3287963277922|270.2180918255229|304.68070647364675|,9.632337746717944|2.842170943040401e-14|2.842170943040401e-14|1.4210854715202004e-13|0.0|1.1368683772161603e-13|15.99870800955412|,50.0|100.0|150.0|200.0|250.0|300.0|350.0|,727|8|481|400|125|42|6|,50.09891352779438|77.73558632180192|134.45931881561046|192.9718079781261|255.5689427069751|300.5501714720265|333.5944514849884|,9.243234378680668|2.1783991574918478|2.842170943040401e-14|17.14848472226047|10.986861838910682|12.2644853578944|6.269941767159673|,0|735|481|400|125|42|6|,0|0|0|0|0|0|0|,0|124|44|74|22|2|0|,0|611|437|326|103|40|6|,0|0|0|0|0|0|0|,0|0|0|0|0|0|0|,0|0|584|590|155|67|13|,0|0|0|0|0|0|0|,813|8|584|590|155|67|13|,91|0|95|161|18|15|3|,723|4|489|429|137|52|10|,0|0|0|0|0|0|0|,0|0|0|0|0|0|0|
9,0|1|2|3|4|5|6|,678|448|246|141|76|41|59|,49.706100232630426|134.4593188156105|181.34298546680157|218.25988232814936|247.3287963277921|270.21809182552283|302.40801997927275|,10.3541966917544|0.0|8.526512829121202e-14|0.0|8.526512829121202e-14|5.684341886080802e-14|16.97946841893292|,50.0|100.0|150.0|200.0|250.0|300.0|350.0|,674|4|448|387|117|50|9|,49.532669045692074|78.92925523174415|134.4593188156105|194.79332773411429|255.34983150221052|296.6130133212909|334.602501412505|,10.13213460861122|3.8333923923127133|0.0|17.766068533143546|10.920569538064239|10.648878623947862|6.077653980031603|,0|678|448|387|117|50|9|,0|0|0|0|0|0|0|,0|51|22|28|8|15|2|,0|627|426|359|109|35|7|,0|0|0|0|0|0|0|,0|0|0|0|0|0|0|,0|0|592|598|186|65|5|,0|0|0|0|0|0|0|,652|5|592|598|186|65|5|,0|0|36|177|33|10|0|,652|5|556|421|153|55|5|,0|0|0|0|0|0|0|,0|0|0|0|0|0|0|
10,0|1|2|3|4|5|6|,626|504|241|137|88|46|56|,49.747898744487486|134.4593188156105|181.34298546680157|218.25988232814936|247.32879632779216|270.2180918255229|301.2679926597576|,10.242908979589537|0.0|8.526512829121202e-14|0.0|2.842170943040401e-14|1.1368683772161603e-13|15.636478277577163|,50.0|100.0|150.0|200.0|250.0|300.0|350.0|,621|5|504|378|134|51|5|,49.525031014331645|77.42807082984231|134.4593188156105|194.72291898533234|255.18631567775935|297.801285672393|336.62840393087697|,9.976046312435415|1.643239220180921|0.0|17.74607012143786|10.86795619909403|11.452319770963785|5.259619347239668|,0|626|504|378|134|51|5|,0|0|0|0|0|0|0|,0|42|43|34|10|14|2|,0|584|461|344|124|37|3|,0|0|0|0|0|0|0|,0|0|0|0|0|0|0|,0|0|555|615|188|71|6|,0|0|0|0|0|0|0|,776|6|555|615|188|71|6|,2|0|37|132|28|18|0|,776|4|518|483|160|53|6|,0|0|0|0|0|0|0|,0|0|0|0|0|0|0|
11,0|1|2|3|4|5|6|,744|457|298|140|87|53|52|,50.44223678733285|134.45931881561046|181.3429854668015|218.25988232814936|247.32879632779208|270.2180918255229|300.9559441156339|,10.096271196344189|2.842170943040401e-14|2.842170943040401e-14|0.0|1.1368683772161603e-13|1.1368683772161603e-13|15.224339863900093|,50.0|100.0|150.0|200.0|250.0|300.0|350.0|,740|4|457|438|140|47|5|,50.282669559492355|79.96217393782584|134.45931881561046|193.14290683800857|255.99402962336157|297.52180479244896|333.2368537535717|,9.883455634164857|3.5237757766964117|2.842170943040401e-14|17.215642185704166|11.102018617909877|11.461221920171232|4.77732876316675|,0|744|457|438|140|47|5|,0|0|0|0|0|0|0|,0|111|22|71|16|11|0|,0|633|435|367|124|36|5|,0|0|0|0|0|0|0|,0|0|0|0|0|0|0|,0|0|613|612|185|73|7|,0|0|0|0|0|0|0|,673|6|613|612|185|73|7|,0|0|59|225|46|28|3|,674|5|554|387|139|45|4|,0|0|0|0|0|0|0|,0|0|0|0|0|0|0|
12,0|1|2|3|4|5|6|,620|501|223|139|75|45|46|,49.57288119409519|134.4593188156105|181.34298546680157|218.25988232814936|247.32879632779213|270.2180918255229|302.2608058808277|,10.269923880939674|0.0|8.526512829121202e-14|0.0|5.684341886080802e-14|1.1368683772161603e-13|15.226551042990147|,50.0|100.0|150.0|200.0|250.0|300.0|350.0|,616|4|501|362|120|42|4|,49.39708683378422|76.64521268198439|134.4593188156105|195.5182580185345|255.91228213944112|298.9797795945449|336.7115818867975|,10.0670397044151|1.7923309063718469|0.0|17.95462956615669|11.081232533641371|11.361192338007276|3.32493962208958|,0|620|501|362|120|42|4|,0|0|0|0|0|0|0|,0|46|45|46|20|12|1|,0|574|456|316|100|30|3|,0|0|0|0|0|0|0|,0|0|0|0|0|0|0|,0|0|534|590|176|54|7|,0|0|0|0|0|0|0|,733|5|534|590|176|54|7|,68|0|76|187|36|9|3|,669|2|458|403|140|45|4|,0|0|0|0|0|0|0|,0|0|0|0|0|0|0|
13,0|1|2|3|4|5|6|,646|409|263|98|85|42|46|,49.542545546213425|134.45931881561046|181.34298546680154|218.25988232814927|247.3287963277921|270.21809182552283|301.155597108783|,10.17006322885833|2.842170943040401e-14|5.684341886080802e-14|8.526512829121202e-14|8.526512829121202e-14|5.684341886080802e-14|15.189945811613368|,50.0|100.0|150.0|200.0|250.0|300.0|350.0|,644|2|409|361|127|42|4|,49.461296532784985|75.70472787017098|134.45931881561046|191.36474694162726|254.8984846026321|298.00736617592|334.2120219038451|,10.080628378707896|0.1568692438864403|2.842170943040401e-14|16.4175708214361|10.768688461009045|11.681796648767694|4.875840751366667|,0|646|409|361|127|42|4|,0|0|0|0|0|0|0|,0|0|18|29|22|12|0|,0|646|391|332|105|30|4|,0|0|0|0|0|0|0|,0|0|0|0|0|0|0|,0|0|630|575|140|57|3|,0|0|0|0|0|0|0|,556|0|630|575|140|57|3|,0|0|134|159|27|14|1|,553|3|496|416|113|43|2|,0|0|0|0|0|0|0|,0|0|0|0|0|0|0|
14,0|1|2|3|4|5|6|,524|449|238|141|55|44|41|,49.642904504344536|134.45931881561046|181.34298546680157|218.25988232814936|247.32879632779222|270.21809182552283|299.4355848351013|,10.159647800324874|2.842170943040401e-14|8.526512829121202e-14|0.0|2.842170943040401e-14|5.684341886080802e-14|14.186987141355601|,50.0|100.0|150.0|200.0|250.0|300.0|350.0|,521|3|449|379|99|39|2|,49.465476425500064|80.4562475303358|134.45931881561046|195.07723997194677|257.50181654900575|297.6224390778784|334.7919271009448|,9.915181589288315|0.7607571408155305|2.842170943040401e-14|17.843663027020185|11.373782375556772|12.008266905984511|0.0|,0|524|449|379|99|39|2|,0|0|0|0|0|0|0|,0|0|7|36|3|6|1|,0|524|442|343|96|33|1|,0|0|0|0|0|0|0|,0|0|0|0|0|0|0|,0|0|502|600|161|62|3|,0|0|0|0|0|0|0|,434|4|502|600|161|62|3|,0|0|13|189|14|22|0|,436|2|489|411|147|40|3|,0|0|0|0|0|0|0|,0|0|0|0|0|0|0|
15,0|1|2|3|4|5|6|,424|435|251|112|89|45|40|,50.63742120867316|134.4593188156105|181.34298546680154|218.2598823281493|247.32879632779216|270.2180918255229|300.99318280396426|,9.956129562624522|0.0|5.684341886080802e-14|5.684341886080802e-14|2.842170943040401e-14|1.1368683772161603e-13|14.96375908750298|,50.0|100.0|150.0|200.0|250.0|300.0|350.0|,422|2|435|363|134|37|3|,50.504621543184804|78.65815062671507|134.4593188156105|192.73332279041298|255.01550003971656|298.4315428972541|332.58674165338954|,9.789298125466322|2.304224342435468|0.0|17.051572474293078|10.810079496045724|12.363758868198367|4.596986745702774|,0|424|435|363|134|37|3|,0|0|0|0|0|0|0|,0|50|43|37|18|10|2|,0|374|392|326|116|27|1|,0|0|0|0|0|0|0|,0|0|0|0|0|0|0|,0|0|365|562|165|55|2|,0|0|0|0|0|0|0|,463|3|365|562|165|55|2|,0|0|10|170|51|12|0|,463|3|355|392|114|43|2|,0|0|0|0|0|0|0|,0|0|0|0|0|0|0|
16,0|1|2|3|4|5|6|,450|307|220|129|55|47|41|,49.427030171982615|134.4593188156105|181.34298546680154|218.25988232814936|247.32879632779222|270.2180918255229|296.28588827870516|,9.459634862201002|0.0|5.684341886080802e-14|0.0|2.842170943040401e-14|1.1368683772161603e-13|11.29743812520976|,50.0|100.0|150.0|200.0|250.0|300.0|350.0|,447|3|307|349|102|40|1|,49.219975223865895|80.27821744137522|134.4593188156105|194.98848602586702|257.8758246453738|295.4596309568608|329.3361811524784|,9.136310180299983|5.212266218012648|0.0|17.819928486192907|11.409392685510898|10.140619471206408|0.0|,0|450|307|349|102|40|1|,0|0|0|0|0|0|0|,0|3|10|45|21|2|1|,0|447|297|304|81|38|0|,0|0|0|0|0|0|0|,0|0|0|0|0|0|0|,0|0|429|444|147|64|1|,0|0|0|0|0|0|0|,548|1|429|444|147|64|1|,0|0|23|78|20|5|0|,546|3|406|366|127|59|1|,0|0|0|0|0|0|0|,0|0|0|0|0|0|0|
17,0|1|2|3|4|5|6|,504|370|200|123|80|32|52|,49.94973870522863|134.4593188156105|181.34298546680154|218.25988232814925|247.3287963277922|270.2180918255228|299.11528980200916|,9.604586663082443|0.0|5.684341886080802e-14|1.1368683772161603e-13|0.0|0.0|11.376304582134566|,50.0|100.0|150.0|200.0|250.0|300.0|350.0|,501|3|370|323|112|51|1|,49.783543293640705|77.7043724404122|134.4593188156105|195.4011226616801|253.86859504142947|298.52272330494117|329.3361811524784|,9.38803751394362|2.0394635390876297|0.0|17.92628180900832|10.340329687066584|10.66297032838329|0.0|,0|504|370|323|112|51|1|,0|0|0|0|0|0|0|,0|44|30|53|12|14|0|,0|460|340|270|100|37|1|,0|0|0|0|0|0|0|,0|0|0|0|0|0|0|,0|0|429|478|144|59|2|,0|0|0|0|0|0|0|,520|5|429|478|144|59|2|,0|0|32|79|26|11|0|,523|2|397|399|118|48|2|,0|0|0|0|0|0|0|,0|0|0|0|0|0|0|
18,0|1|2|3|4|5|6|,503|362|240|124|55|47|45|,50.44479144180871|134.4593188156105|181.34298546680154|218.25988232814925|247.32879632779222|270.2180918255229|302.9717076122424|,9.952149972862113|0.0|5.684341886080802e-14|1.1368683772161603e-13|2.842170943040401e-14|1.1368683772161603e-13|14.064037523281312|,50.0|100.0|150.0|200.0|250.0|300.0|350.0|,501|2|362|364|102|43|2|,50.319224349257695|81.89934812583898|134.4593188156105|193.9190712107771|257.8758246453738|301.6185752162206|332.0640541267116|,9.770661906051627|1.536220412533865|0.0|17.49606034768939|11.409392685510898|12.862898140902377|2.7278729742332075|,0|503|362|364|102|43|2|,0|0|0|0|0|0|0|,0|39|5|35|7|8|1|,0|464|357|329|95|35|1|,0|0|0|0|0|0|0|,0|0|0|0|0|0|0|,0|0|446|528|150|70|5|,0|0|0|0|0|0|0|,437|3|446|528|150|70|5|,0|0|26|117|17|15|2|,438|2|420|411|133|55|3|,0|0|0|0|0|0|0|,0|0|0|0|0|0|0|
19,0|1|2|3|4|5|6|,423|370|226|144|85|37|52|,48.71078588963163|134.4593188156105|181.34298546680154|218.25988232814936|247.3287963277921|270.2180918255229|298.33356227998706|,10.13609740880784|0.0|5.684341886080802e-14|0.0|8.526512829121202e-14|1.1368683772161603e-13|13.088985016196572|,50.0|100.0|150.0|200.0|250.0|300.0|350.0|,421|2|370|370|122|50|2|,48.57751603958527|76.76408932439199|134.4593188156105|195.71064262365041|254.27063184759567|297.09345752508744|329.3361811524784|,9.9730602742425|1.465104489357138|0.0|17.999437358480023|10.52162744661772|11.755425769539116|0.0|,0|423|370|370|122|50|2|,0|0|0|0|0|0|0|,0|23|8|28|10|8|0|,0|400|360|337|112|42|2|,0|0|0|0|0|0|0|,0|0|0|0|0|0|0|,0|0|388|516|192|65|4|,0|0|0|0|0|0|0|,603|1|388|516|192|65|4|,0|0|12|123|41|14|0|,592|6|376|393|151|51|4|,0|0|0|0|0|0|0|,0|0|0|0|0|0|0|
20,0|1|2|3|4|5|6|,563|333|238|118|86|55|49|,51.14440656940222|134.45931881561046|181.34298546680157|218.25988232814922|247.32879632779208|270.2180918255229|300.92888032716405|,10.171519215886073|2.842170943040401e-14|8.526512829121202e-14|1.4210854715202004e-13|1.1368683772161603e-13|1.1368683772161603e-13|13.312830638574825|,50.0|100.0|150.0|200.0|250.0|300.0|350.0|,557|6|333|356|141|46|3|,50.85091784277259|78.38994335818624|134.45931881561046|193.57948498825954|256.2572449261977|298.9576271005464|331.1547631353005|,9.818101340166297|2.997152123100556|2.842170943040401e-14|17.3781952526422|11.164618396113369|11.175417020480484|2.571863304394423|,0|563|333|356|141|46|3|,0|0|0|0|0|0|0|,0|11|20|50|26|11|1|,0|552|313|306|115|35|2|,0|0|0|0|0|0|0|,0|0|0|0|0|0|0|,0|0|530|473|151|65|4|,0|0|0|0|0|0|0|,606|2|530|473|151|65|4|,0|0|69|153|34|15|3|,604|4|461|320|117|50|1|,0|0|0|0|0|0|0|,0|0|0|0|0|0|0|
21,0|1|2|3|4|5|6|,580|411|159|119|59|44|42|,50.631995360593656|134.4593188156105|181.34298546680148|218.2598823281492|247.3287963277922|270.21809182552283|297.7213085112665|,9.670091826664185|0.0|0.0|1.7053025658242404e-13|0.0|5.684341886080802e-14|12.388880238005465|,50.0|100.0|150.0|200.0|250.0|300.0|350.0|,576|4|411|278|103|41|1|,50.41368066370033|82.06931171323355|134.4593188156105|197.1455420369468|257.1067478025508|296.95021405660276|329.3361811524784|,9.334888538264078|3.962219573570278|0.0|18.266377771551397|11.32263598396975|11.50022759485325|0.0|,0|580|411|278|103|41|1|,0|0|0|0|0|0|0|,0|0|3|21|8|9|0|,0|580|408|257|95|32|1|,0|0|0|0|0|0|0|,0|0|0|0|0|0|0|,0|0|555|508|145|66|3|,0|0|0|0|0|0|0|,615|7|555|508|145|66|3|,0|0|56|105|33|14|0|,622|0|499|403|112|52|3|,0|0|0|0|0|0|0|,0|0|0|0|0|0|0|
22,0|1|2|3|4|5|6|,591|439|258|97|63|36|45|,49.57939450422633|134.4593188156105|181.3429854668015|218.2598823281493|247.32879632779222|270.21809182552283|300.4269846486051|,9.905837247164804|0.0|2.842170943040401e-14|5.684341886080802e-14|2.842170943040401e-14|5.684341886080802e-14|14.114391868290138|,50.0|100.0|150.0|200.0|250.0|300.0|350.0|,591|0|439|355|99|42|3|,49.57939450422633|nan|134.4593188156105|191.43013756694444|255.6521765087851|298.23214332812694|331.1547631353005|,9.905837247164804|nan|0.0|16.4510095803962|11.01079701317555|11.86226736240894|2.571863304394423|,0|591|439|355|99|42|3|,0|0|0|0|0|0|0|,0|0|12|42|21|1|1|,0|591|427|313|78|41|2|,0|0|0|0|0|0|0|,0|0|0|0|0|0|0|,0|0|560|597|123|59|5|,0|0|0|0|0|0|0|,574|1|560|597|123|59|5|,0|0|97|168|18|12|2|,571|4|463|429|105|47|3|,0|0|0|0|0|0|0|,0|0|0|0|0|0|0|
23,0|1|2|3|4|5|6|,520|414|248|138|57|36|46|,49.68865623745314|134.4593188156105|181.3429854668015|218.2598823281494|247.32879632779216|270.21809182552283|301.3512757332095|,9.82245559881775|0.0|2.842170943040401e-14|2.842170943040401e-14|2.842170943040401e-14|5.684341886080802e-14|14.111181338465725|,50.0|100.0|150.0|200.0|250.0|300.0|350.0|,516|4|414|386|93|43|3|,49.48285059016488|76.23758473763708|134.4593188156105|194.54125429287924|256.1891687785265|299.0451793678838|334.4053236362117|,9.576974451612434|0.7029796813025971|0.0|17.693072909905712|11.14905750631317|11.417663423605738|3.9904819852490356|,0|520|414|386|93|43|3|,0|0|0|0|0|0|0|,0|55|17|55|15|6|2|,0|465|397|331|78|37|1|,0|0|0|0|0|0|0|,0|0|0|0|0|0|0|,0|0|429|556|152|56|3|,0|0|0|0|0|0|0|,408|1|429|556|152|56|3|,0|0|27|138|16|6|0|,406|3|402|418|136|50|3|,0|0|0|0|0|0|0|,0|0|0|0|0|0|0|
24,0|1|2|3|4|5|6|,374|365|242|125|90|31|47|,49.828039319497336|134.45931881561046|181.34298546680154|218.25988232814922|247.32879632779213|270.2180918255228|301.20892565780196|,9.920715612134986|2.842170943040401e-14|5.684341886080802e-14|1.4210854715202004e-13|5.684341886080802e-14|0.0|13.74606362420241|,50.0|100.0|150.0|200.0|250.0|300.0|350.0|,372|2|365|367|121|46|1|,49.66311728574134|80.50353759811225|134.45931881561046|193.9168604195767|253.19299600076442|300.3119339059204|342.4705462443555|,9.680777591058002|5.211528285252832|2.842170943040401e-14|17.495316900561118|9.991924807957153|12.45977684546581|0.0|,0|374|365|367|121|46|1|,0|0|0|0|0|0|0|,0|0|11|39|18|7|0|,0|374|354|328|103|39|1|,0|0|0|0|0|0|0|,0|0|0|0|0|0|0|,0|0|350|513|175|53|6|,0|0|0|0|0|0|0|,840|7|350|513|175|53|6|,0|0|8|118|39|9|0|,844|3|342|395|136|44|6|,0|0|0|0|0|0|0|,0|0|0|0|0|0|0|
25,0|1|2|3|4|5|6|,817|307|219|140|69|51|46|,50.3196380205844|134.4593188156105|181.34298546680154|218.25988232814936|247.32879632779213|270.21809182552283|305.17799206677023|,10.019664852268729|0.0|5.684341886080802e-14|0.0|5.684341886080802e-14|5.684341886080802e-14|16.42655936066616|,50.0|100.0|150.0|200.0|250.0|300.0|350.0|,814|3|307|359|120|40|6|,50.223894816892034|76.29796062244905|134.4593188156105|195.73954691690926|257.0567469143277|301.15931519160597|331.9691712345329|,9.912783460095287|1.0410798447706149|0.0|18.005982134417344|11.315162966058255|13.464482786498353|5.887544807556537|,0|817|307|359|120|40|6|,0|0|0|0|0|0|0|,0|0|9|21|6|6|0|,0|817|298|338|114|34|6|,0|0|0|0|0|0|0|,0|0|0|0|0|0|0|,0|0|796|466|173|65|13|,0|0|0|0|0|0|0|,690|0|796|466|173|65|13|,7|0|129|93|30|19|0|,683|3|667|373|143|46|13|,0|0|0|0|0|0|0|,0|0|0|0|0|0|0|
26,0|1|2|3|4|5|6|,658|592|201|141|84|45|54|,50.86437046122929|134.4593188156105|181.34298546680154|218.25988232814936|247.3287963277921|270.2180918255229|303.6188866297666|,9.443474984362558|0.0|5.684341886080802e-14|0.0|8.526512829121202e-14|1.1368683772161603e-13|18.217373236478576|,50.0|100.0|150.0|200.0|250.0|300.0|350.0|,655|3|592|342|129|42|12|,50.74962893760777|75.9162697852588|134.4593188156105|196.56310961139226|255.31343429211682|295.3254152614483|332.6460364188808|,9.311239748292547|0.4256587197896616|0.0|18.172164821121708|10.909092280592839|10.480764725801633|5.064911793510918|,0|658|592|342|129|42|12|,0|0|0|0|0|0|0|,0|78|30|62|18|9|2|,0|580|562|280|111|33|10|,0|0|0|0|0|0|0|,0|0|0|0|0|0|0|,0|0|560|680|165|65|10|,0|0|0|0|0|0|0|,803|6|560|680|165|65|10|,0|0|77|249|32|9|3|,802|7|483|431|133|56|7|,0|0|0|0|0|0|0|,0|0|0|0|0|0|0|
